rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
14,Valeriy Masalitin,Масалитин Валерий Николаевич,156,78,2,11.385,N/A,Masalitin,Unknown,8,0,CSKA Moscow,Attack - Centre-Forward,"1,89 m",Russia,unknown,https://www.transfermarkt.us/valeriy-masalitin/profil/spieler/67119,https://img.a.transfermarkt.technology/portrait/small/67119-1643376628.jpg?lm=1,N/A,27.09.1966,Belgorod,Retired
15,Alan Dzagoev,Дзагоев Алан Елизбарович,397,77,93,28.659,N/A,Dzagoev,Unknown,61,4,CSKA Moscow,Midfield - Central Midfield,"1,79 m",Russia,unknown,https://www.transfermarkt.us/alan-dzagoev/profil/spieler/69683,https://img.a.transfermarkt.technology/portrait/small/69683-1662131224.png?lm=1,N/A,17.06.1990,"Beslan, Alania Republic",Retired
16,Aleksandr Tarkhanov,Тарханов Александр Фёдорович,284,72,4,23.569,N/A,Tarkhanov,Unknown,1,0,CSKA Moscow,Midfield - Central Midfield,"1,69 m",Russia,unknown,https://www.transfermarkt.us/aleksandr-tarkhanov/profil/spieler/345319,https://img.a.transfermarkt.technology/portrait/small/345319-1634585622.jpg?lm=1,N/A,06.09.1954,Aksay,Retired
17,Vladimir Kulik,Кулик Владимир Юрьевич,162,61,20,13.089,N/A,Kulik,Unknown,10,0,CSKA Moscow,Attack - Centre-Forward,"1,76 m",Russia,unknown,https://www.transfermarkt.us/vladimir-kulik/profil/spieler/88345,https://img.a.transfermarkt.technology/portrait/small/88345-1636443847.jpg?lm=1,N/A,18.02.1972,St. Petersburg,Retired
18,Ahmed Musa,Unknown,184,61,33,15.083,N/A,Musa,#7,13,0,CSKA Moscow,Attack - Left Winger,"1,71 m",Nigeria,ng,https://www.transfermarkt.us/ahmed-musa/profil/spieler/168337,https://img.a.transfermarkt.technology/portrait/small/168337-1691662412.png?lm=1,N/A,14.10.1992,Jos,Kano Pillars
19,Igor Korneev,Корнеев Игорь Владимирович,166,57,2,12.086,N/A,Korneev,Unknown,12,0,CSKA Moscow,Attack - Right Winger,"1,72 m",Russia,unknown,https://www.transfermarkt.us/igor-korneev/profil/spieler/8011,https://img.a.transfermarkt.technology/portrait/small/8011-1634650210.jpg?lm=1,N/A,04.09.1967,Moskau,Retired
20,Oleg Sergeev,Олег Вячеславович Сергеев,193,55,5,14.316,N/A,Sergeev,Unknown,12,0,CSKA Moscow,Attack - Centre-Forward,"1,78 m",Russia,unknown,https://www.transfermarkt.us/oleg-sergeev/profil/spieler/88149,https://img.a.transfermarkt.technology/portrait/small/88149-1553652110.jpg?lm=1,N/A,29.03.1968,Volgograd,Retired
21,Yuriy Belyaev,Юрий Иванович Беляев,121,54,0,10.289,N/A,Belyaev,Unknown,0,1,CSKA Moscow,Attack - Centre-Forward,"1,79 m",Russia,unknown,https://www.transfermarkt.us/yuriy-belyaev/profil/spieler/665143,https://img.a.transfermarkt.technology/portrait/small/665143-1673886381.jpg?lm=1,N/A,02.04.1934,Moskau,---
22,Dmitriy Kuznetsov,Кузнецов Дмитрий Викторович,323,54,3,24.940,N/A,Kuznetsov,Unknown,18,0,CSKA Moscow,Midfield - Right Midfield,"1,79 m",Russia,unknown,https://www.transfermarkt.us/dmitriy-kuznetsov/profil/spieler/93357,https://img.a.transfermarkt.technology/portrait/small/93357-1634576286.jpg?lm=1,N/A,28.08.1965,Moskau,Retired
23,Zoran Tosic,Зоран Тошић,241,47,41,16.725,N/A,Tosic,Unknown,23,0,CSKA Moscow,Attack - Right Winger,"1,71 m",Serbia,rs,https://www.transfermarkt.us/zoran-tosic/profil/spieler/46180,https://img.a.transfermarkt.technology/portrait/small/46180-1620991703.png?lm=1,N/A,28.04.1987,Zrenjanin,SKA Rostov-na-Donu
24,Vladimir Tatarchuk,Татарчук Владимир Иосифович,233,46,1,18.792,N/A,Tatarchuk,Unknown,19,1,CSKA Moscow,Midfield - Attacking Midfield,"1,70 m",Russia,unknown,https://www.transfermarkt.us/vladimir-tatarchuk/profil/spieler/88154,https://img.a.transfermarkt.technology/portrait/small/88154-1553651303.jpg?lm=1,N/A,25.04.1966,"Matrosovo, Magadan Region",Retired
25,Vyacheslav Solovjev,Соловьёв Вячеслав Дмитриевич,149,46,0,13.127,N/A,Solovjev,Unknown,0,0,CSKA Moscow,Attack,Unknown,Russia,unknown,https://www.transfermarkt.us/vyacheslav-solovjev/profil/spieler/799175,https://img.a.transfermarkt.technology/portrait/small/799175-1674561396.jpg?lm=1,N/A,14.01.1925,"Veshnyaki, Moskau Region",---
26,Sergey Ignashevich,Игнашевич Сергей Николаевич,541,46,22,47.697,N/A,Ignashevich,Unknown,64,3,CSKA Moscow,Defender - Centre-Back,"1,87 m",Russia,unknown,https://www.transfermarkt.us/sergey-ignashevich/profil/spieler/9644,https://img.a.transfermarkt.technology/portrait/small/9644-1586198056.png?lm=1,N/A,14.07.1979,Moskau,Retired
27,Jô,Unknown,77,44,10,6.565,N/A,Jô,Unknown,6,0,CSKA Moscow,Attack - Centre-Forward,"1,92 m",Brazil,br,https://www.transfermarkt.us/jotm/profil/spieler/34156,https://img.a.transfermarkt.technology/portrait/small/34156-1662313892.jpg?lm=1,N/A,20.03.1987,São Paulo,Without Club
28,Ivica Olic,Ivica Olić,116,44,14,7.389,N/A,Olic,Unknown,9,0,CSKA Moscow,Attack - Centre-Forward,"1,82 m",Croatia,hr,https://www.transfermarkt.us/ivica-olic/profil/spieler/7427,https://img.a.transfermarkt.technology/portrait/small/7427-1470382145.jpg?lm=1,N/A,14.09.1979,Davor,Retired
29,German Apukhtin,Герман Николаевич Апухтин,147,43,0,11.832,N/A,Apukhtin,Unknown,0,0,CSKA Moscow,Attack - Right Winger,"1,68 m",Russia,unknown,https://www.transfermarkt.us/german-apukhtin/profil/spieler/246881,https://img.a.transfermarkt.technology/portrait/small/246881-1634586049.jpg?lm=1,N/A,12.06.1936,Moskau,---
30,Valeriy Broshin,Брошин Валерий Викторович,234,43,11,19.248,N/A,Broshin,Unknown,11,0,CSKA Moscow,Midfield - Left Midfield,"1,72 m",Russia,unknown,https://www.transfermarkt.us/valeriy-broshin/profil/spieler/88127,https://img.a.transfermarkt.technology/portrait/small/88127-1634652978.jpg?lm=1,N/A,19.10.1962,St. Petersburg,---
31,Boris Kazakov,Борис Александрович Казаков,85,42,0,7.252,N/A,Kazakov,Unknown,0,0,CSKA Moscow,Attack - Centre-Forward,"1,79 m",Russia,unknown,https://www.transfermarkt.us/boris-kazakov/profil/spieler/292319,https://img.a.transfermarkt.technology/portrait/small/292319-1634583642.jpg?lm=1,N/A,06.11.1940,Kuybyshev,---
32,Rolan Gusev,Гусев Ролан Александрович,198,41,39,13.811,N/A,Gusev,Unknown,30,0,CSKA Moscow,Midfield - Right Midfield,"1,80 m",Russia,unknown,https://www.transfermarkt.us/rolan-gusev/profil/spieler/15365,https://img.a.transfermarkt.technology/portrait/small/15365-1416992261.jpg?lm=1,N/A,17.09.1977,Aşgabat,Retired
33,Mikhail Kolesnikov,Колесников Михаил Викторович,283,34,3,17.427,N/A,Kolesnikov,Unknown,8,1,CSKA Moscow,Midfield - Right Midfield,"1,77 m",Russia,unknown,https://www.transfermarkt.us/mikhail-kolesnikov/profil/spieler/181976,https://img.a.transfermarkt.technology/portrait/small/181976-1675076857.jpg?lm=1,N/A,08.09.1966,Moskau,Retired
34,Vasiliy Buzunov,Василий Гаврилович Бузунов,67,34,0,5.610,N/A,Buzunov,Unknown,0,0,CSKA Moscow,Attack - Centre-Forward,"1,82 m",Russia,unknown,https://www.transfermarkt.us/vasiliy-buzunov/profil/spieler/730500,https://img.a.transfermarkt.technology/portrait/small/730500-1638829284.jpg?lm=1,N/A,04.02.1928,"Ishim, Krasnoyarsk Region",---
35,Aleksey Mamykin,Мамыкин Алексей Иванович,110,34,0,9.680,N/A,Mamykin,Unknown,0,0,CSKA Moscow,Attack - Centre-Forward,,Russia,unknown,https://www.transfermarkt.us/aleksey-mamykin/profil/spieler/237774,https://img.a.transfermarkt.technology/portrait/small/237774-1700812762.png?lm=1,N/A,29.02.1936,"Veryaevo, Ryazan Region",---
36,Vladimir Dorofeev,Дорофеев Владимир Игоревич,146,34,0,9.688,N/A,Dorofeev,Unknown,2,0,CSKA Moscow,Attack - Centre-Forward,"1,81 m",Russia,unknown,https://www.transfermarkt.us/vladimir-dorofeev/profil/spieler/301090,https://img.a.transfermarkt.technology/portrait/small/301090-1705084203.jpg?lm=1,N/A,01.03.1950,"Belev, Tula Region",---
37,Boris Koverznev,Коверзнев Борис Филиппович,66,33,0,5.221,N/A,Koverznev,Unknown,0,0,CSKA Moscow,Attack - Centre-Forward,Unknown,Russia,unknown,https://www.transfermarkt.us/boris-koverznev/profil/spieler/730505,https://img.a.transfermarkt.technology/portrait/small/730505-1708318146.jpg?lm=1,N/A,11.06.1921,"Bezhitsa, Bryansk Region",---
38,Nikola Vlašić,Unknown,108,33,21,9.319,N/A,Vlašić,#10,9,0,CSKA Moscow,Midfield - Attacking Midfield,"1,79 m",Croatia,hr,https://www.transfermarkt.us/nikola-vlasic/profil/spieler/293200,https://img.a.transfermarkt.technology/portrait/small/293200-1695028630.jpg?lm=1,N/A,04.10.1997,Split,Torino FC
39,Valentin Yemyshev,Валентин Алексеевич Емышев,97,33,0,8.325,N/A,Yemyshev,Unknown,0,0,CSKA Moscow,Attack - Left Winger,"1,72 m",Russia,unknown,https://www.transfermarkt.us/valentin-yemyshev/profil/spieler/732633,https://img.a.transfermarkt.technology/portrait/small/732633-1706184716.jpg?lm=1,N/A,06.11.1929,Moskau,---
40,Dmitriy Kirichenko,Кириченко Дмитрий Сергеевич,93,33,6,4.005,N/A,Kirichenko,Unknown,12,0,CSKA Moscow,Attack - Centre-Forward,"1,74 m",Russia,unknown,https://www.transfermarkt.us/dmitriy-kirichenko/profil/spieler/15583,https://img.a.transfermarkt.technology/portrait/small/15583-1466159482.jpg?lm=1,N/A,17.01.1977,"Novoaleksandrovsk, Stavropol Region",Retired
41,Milos Krasic,Милош Красић,229,32,34,16.004,N/A,Krasic,Unknown,31,0,CSKA Moscow,Attack - Right Winger,"1,85 m",Serbia,rs,https://www.transfermarkt.us/milos-krasic/profil/spieler/18828,https://img.a.transfermarkt.technology/portrait/small/18828-1410189500.jpg?lm=1,N/A,01.11.1984,Kosovska Mitrovica,Retired
42,Volodymyr Dudarenko,Дударенко Володимир Іванович,215,31,1,17.063,N/A,Dudarenko,Unknown,4,1,CSKA Moscow,Attack,"1,70 m",Ukraine,ua,https://www.transfermarkt.us/volodymyr-dudarenko/profil/spieler/302227,https://img.a.transfermarkt.technology/portrait/small/302227-1634661254.jpg?lm=1,N/A,06.02.1946,Rivne,---
43,Valeriy Shmarov,Шмаров Валерий Валентинович,48,31,0,4.240,N/A,Shmarov,Unknown,0,0,CSKA Moscow,Midfield - Attacking Midfield,,Russia,unknown,https://www.transfermarkt.us/valeriy-shmarov/profil/spieler/17278,https://img.a.transfermarkt.technology/portrait/small/17278-1514904587.jpg?lm=1,N/A,23.02.1965,Voronezh,Retired
44,Dmitriy Khomukha,Хомуха Дмитрий Иванович,132,30,28,10.861,N/A,Khomukha,Unknown,7,0,CSKA Moscow,Midfield - Attacking Midfield,"1,78 m",Turkmenistan,tm,https://www.transfermarkt.us/dmitriy-khomukha/profil/spieler/24143,https://img.a.transfermarkt.technology/portrait/small/24143-1553655553.jpg?lm=1,N/A,23.08.1969,"Firyuza, Aşgabat District",Retired
45,Tomas Necid,Tomáš Necid,109,30,7,5.612,N/A,Necid,#9,16,0,CSKA Moscow,Attack - Centre-Forward,"1,91 m",Czech Republic,cz,https://www.transfermarkt.us/tomas-necid/profil/spieler/39665,https://img.a.transfermarkt.technology/portrait/small/39665-1464948122.jpg?lm=1,N/A,13.08.1989,Praha,FK Viktoria Zizkov
46,Ilshat Faizulin,Файзулин Ильшат Галимзянович,132,29,4,10.465,N/A,Faizulin,Unknown,3,1,CSKA Moscow,Attack - Centre-Forward,"1,75 m",Russia,unknown,https://www.transfermarkt.us/ilshat-faizulin/profil/spieler/67101,https://img.a.transfermarkt.technology/portrait/small/67101-1553654053.jpg?lm=1,N/A,05.03.1973,"Osinniki, Kemerovo Region",Retired
47,Gennadiy Shtromberger,Штромбергер Геннадий Юрьевич,134,29,0,7.966,N/A,Shtromberger,Unknown,3,0,CSKA Moscow,Attack - Centre-Forward,Unknown,Russia,unknown,https://www.transfermarkt.us/gennadiy-shtromberger/profil/spieler/803915,https://img.a.transfermarkt.technology/portrait/small/803915-1674582740.jpg?lm=1,N/A,01.01.1956,Pavlodar,Retired
48,Bibras Natcho,ביברס נאתכו,142,28,24,10.023,N/A,Natcho,#10,15,0,CSKA Moscow,Midfield - Central Midfield,"1,77 m",Israel,il,https://www.transfermarkt.us/bibras-natcho/profil/spieler/56976,https://img.a.transfermarkt.technology/portrait/small/56976-1490619275.jpg?lm=1,N/A,18.02.1988,Kfar Kama,FK Partizan Belgrade
49,Keisuke Honda,本田 圭佑,127,28,29,9.620,N/A,Honda,Unknown,11,0,CSKA Moscow,Midfield - Attacking Midfield,"1,82 m",Japan,jp,https://www.transfermarkt.us/keisuke-honda/profil/spieler/66521,https://img.a.transfermarkt.technology/portrait/small/66521-1455538386.jpg?lm=1,N/A,13.06.1986,"Settsu, Osaka",Retired
50,Viktor Kolyadko,Колядко Виктор Андреевич,144,27,2,11.109,N/A,Kolyadko,Unknown,3,0,CSKA Moscow,Attack - Centre-Forward,,Russia,unknown,https://www.transfermarkt.us/viktor-kolyadko/profil/spieler/399956,https://img.a.transfermarkt.technology/portrait/small/399956-1676010138.jpeg?lm=1,N/A,28.07.1957,Rostov-na-Donu,Retired
51,Daniel Carvalho,Daniel da Silva Carvalho,140,26,45,9.055,N/A,Carvalho,Unknown,20,1,CSKA Moscow,Midfield - Attacking Midfield,"1,81 m",Brazil,br,https://www.transfermarkt.us/daniel-carvalho/profil/spieler/16223,https://img.a.transfermarkt.technology/portrait/small/16223-1592215259.jpg?lm=1,N/A,01.03.1983,Pelotas,Retired
52,Vladimir Agapov,Агапов Владимир Михайлович,95,26,0,8.265,N/A,Agapov,Unknown,0,1,CSKA Moscow,Attack,,Russia,unknown,https://www.transfermarkt.us/vladimir-agapov/profil/spieler/689038,https://img.a.transfermarkt.technology/portrait/small/689038-1634665177.jpg?lm=1,N/A,18.11.1933,Moskau,Retired
53,Mikhail Orekhov,Михаил Иванович Орехов,81,26,0,7.106,N/A,Orekhov,Unknown,0,1,CSKA Moscow,Attack,"1,73 m",Russia,unknown,https://www.transfermarkt.us/mikhail-orekhov/profil/spieler/770041,https://img.a.transfermarkt.technology/portrait/small/770041-1708323098.jpg?lm=1,N/A,10.10.1916,Unknown,---
54,Petr Shcherbatenko,Пётр Петрович Щербатенко,94,25,0,8.199,N/A,Shcherbatenko,Unknown,0,2,CSKA Moscow,Attack,,Russia,unknown,https://www.transfermarkt.us/petr-shcherbatenko/profil/spieler/770039,https://img.a.transfermarkt.technology/portrait/small/770039-1708321416.jpg?lm=1,N/A,25.01.1915,Taganrog,---
55,Sergey Kapelkin,Капелькин Сергей Михайлович,57,25,0,5.130,N/A,Kapelkin,Unknown,0,0,CSKA Moscow,Attack,Unknown,Russia,unknown,https://www.transfermarkt.us/sergey-kapelkin/profil/spieler/770275,https://img.a.transfermarkt.technology/portrait/small/770275-1708323139.jpg?lm=1,N/A,11.03.1911,Moskau,---
56,Ivan Oblyakov,Обляков Иван Сергеевич,242,25,40,19.349,N/A,Oblyakov,#10,33,0,CSKA Moscow,Midfield - Attacking Midfield,"1,76 m",Russia,unknown,https://www.transfermarkt.us/ivan-oblyakov/profil/spieler/419845,https://img.a.transfermarkt.technology/portrait/small/419845-1629034911.png?lm=1,N/A,05.07.1998,"Vyndin Ostrov, Leningrad Oblast",CSKA Moscow
57,Sergey Dmitriev,Дмитриев Сергей Игоревич,65,24,2,4.380,N/A,Dmitriev,Unknown,0,0,CSKA Moscow,Attack - Centre-Forward,,Russia,unknown,https://www.transfermarkt.us/sergey-dmitriev/profil/spieler/88129,https://img.a.transfermarkt.technology/portrait/small/88129-1672040170.png?lm=1,N/A,19.03.1964,St. Petersburg,---
58,Aleksandr Grishin,Гришин Александр Сергеевич,166,24,3,10.018,N/A,Grishin,Unknown,20,0,CSKA Moscow,Midfield - Central Midfield,"1,84 m",Russia,unknown,https://www.transfermarkt.us/aleksandr-grishin/profil/spieler/181972,https://img.a.transfermarkt.technology/portrait/small/181972-1553655496.jpg?lm=1,N/A,18.11.1971,Moskau,Retired
59,Yuriy Zhirkov,Жирков Юрий Валентинович,215,24,51,17.672,N/A,Zhirkov,Unknown,49,2,CSKA Moscow,Midfield - Left Midfield,"1,80 m",Russia,unknown,https://www.transfermarkt.us/yuriy-zhirkov/profil/spieler/16760,https://img.a.transfermarkt.technology/portrait/small/16760-1602270902.png?lm=1,N/A,20.08.1983,Tambov,Retired
60,Dmitriy Karsakov,Карсаков Дмитрий Борисович,121,23,14,8.462,N/A,Karsakov,Unknown,2,0,CSKA Moscow,Midfield - Right Midfield,"1,78 m",Russia,unknown,https://www.transfermarkt.us/dmitriy-karsakov/profil/spieler/93002,https://img.a.transfermarkt.technology/portrait/small/93002-1636453256.png?lm=1,N/A,29.12.1971,Moskau,Retired
61,Sergey Berezin,Березин Сергей Иванович,50,23,0,4.132,N/A,Berezin,Unknown,1,0,CSKA Moscow,Attack - Centre-Forward,,Russia,unknown,https://www.transfermarkt.us/sergey-berezin/profil/spieler/803921,https://img.a.transfermarkt.technology/portrait/small/803921-1694432971.jpg?lm=1,N/A,29.02.1960,Unknown,Retired
62,Pontus Wernbloom,Pontus Anders Mikael Wernbloom,224,22,17,19.170,N/A,Wernbloom,Unknown,92,1,CSKA Moscow,Midfield - Central Midfield,"1,87 m",Sweden,se,https://www.transfermarkt.us/pontus-wernbloom/profil/spieler/36688,https://img.a.transfermarkt.technology/portrait/small/36688-1554138187.png?lm=1,N/A,25.06.1986,Kungälv,Retired
63,Anton Zabolotnyi,Заболотный Антон Константинович,104,22,11,5.934,N/A,Zabolotnyi,#91,7,0,CSKA Moscow,Attack - Centre-Forward,"1,91 m",Russia,unknown,https://www.transfermarkt.us/anton-zabolotnyi/profil/spieler/70114,https://img.a.transfermarkt.technology/portrait/small/70114-1629035251.png?lm=1,N/A,13.06.1991,Aizpute,FC Khimki
64,Sergey Filippenkov,Филиппенков Сергей Александрович,114,20,11,7.327,N/A,Filippenkov,Unknown,18,0,CSKA Moscow,Attack - Right Winger,"1,81 m",Russia,unknown,https://www.transfermarkt.us/sergey-filippenkov/profil/spieler/51635,https://img.a.transfermarkt.technology/portrait/small/51635-1636381408.png?lm=1,N/A,02.08.1971,Smolensk,---
65,Roman Eremenko,Ерёменко Роман Алексеевич,80,20,17,6.709,N/A,Eremenko,#26,10,0,CSKA Moscow,Midfield - Attacking Midfield,"1,86 m",Finland,fi,https://www.transfermarkt.us/roman-eremenko/profil/spieler/44367,https://img.a.transfermarkt.technology/portrait/small/44367-1606809503.png?lm=1,N/A,19.03.1987,Moskau,IF Gnistan
66,Denis Popov,Попов Денис Александрович,82,20,12,5.794,N/A,Popov,Unknown,12,0,CSKA Moscow,Attack - Centre-Forward,"1,89 m",Russia,unknown,https://www.transfermarkt.us/denis-popov/profil/spieler/15382,https://img.a.transfermarkt.technology/portrait/small/15382-1416992410.jpg?lm=1,N/A,04.02.1979,"Novorossijsk, Krasnodar Region",Retired
67,Vladimir Streshniy,Стрешний Владимир Ильич,76,19,0,6.421,N/A,Streshniy,Unknown,0,0,CSKA Moscow,Attack,Unknown,Russia,unknown,https://www.transfermarkt.us/vladimir-streshniy/profil/spieler/800312,https://img.a.transfermarkt.technology/portrait/small/800312-1708071264.jpg?lm=1,N/A,22.02.1936,"Kushchyovskaya, Krasnodar Kray",---
68,Vitinho,Unknown,84,19,15,4.860,N/A,Vitinho,#14,6,0,CSKA Moscow,Attack - Left Winger,"1,80 m",Brazil,br,https://www.transfermarkt.us/vitinho/profil/spieler/213605,https://img.a.transfermarkt.technology/portrait/small/213605-1685660535.JPEG?lm=1,N/A,09.10.1993,Rio de Janeiro,Al-Ettifaq FC
69,Aleksey Gerasimov,Герасимов Алексей Владимирович,84,18,1,5.353,N/A,Gerasimov,Unknown,4,0,CSKA Moscow,Attack - Centre-Forward,"1,74 m",Russia,unknown,https://www.transfermarkt.us/aleksey-gerasimov/profil/spieler/93356,https://img.a.transfermarkt.technology/portrait/small/93356-1555370360.jpg?lm=1,N/A,13.01.1973,Gorky,Retired
70,Aleksey Belenkov,Беленков Алексей Ильич,73,17,1,4.920,N/A,Belenkov,Unknown,0,0,CSKA Moscow,Attack - Centre-Forward,Unknown,Russia,unknown,https://www.transfermarkt.us/aleksey-belenkov/profil/spieler/299463,https://img.a.transfermarkt.technology/portrait/small/299463-1700735840.jpeg?lm=1,N/A,26.03.1957,"Balashikha, Moskau Region",Retired
71,Igor Diveev,Дивеев Игорь Сергеевич,177,17,5,15.461,N/A,Diveev,#78,29,1,CSKA Moscow,Defender - Centre-Back,"1,94 m",Russia,unknown,https://www.transfermarkt.us/igor-diveev/profil/spieler/532732,https://img.a.transfermarkt.technology/portrait/small/532732-1690030793.png?lm=1,N/A,27.09.1999,Ufa,CSKA Moscow
72,Wilhelm Tellinger,Вільгельм Павлович Теллінгер,71,16,0,4.506,N/A,Tellinger,Unknown,2,0,CSKA Moscow,Attack - Centre-Forward,Unknown,Ukraine,ua,https://www.transfermarkt.us/wilhelm-tellinger/profil/spieler/801997,https://img.a.transfermarkt.technology/portrait/small/801997-1705085117.jpg?lm=1,N/A,20.11.1950,Mukachevo,---
73,Sergey Fokin,Фокин Сергей Александрович,280,16,0,23.186,N/A,Fokin,Unknown,23,1,CSKA Moscow,Defender - Centre-Back,,Russia,unknown,https://www.transfermarkt.us/sergey-fokin/profil/spieler/132804,https://img.a.transfermarkt.technology/portrait/small/132804-1553656896.jpg?lm=1,N/A,26.07.1961,Ulyanovsk,Retired
74,Vladislav Radimov,Радимов Владислав Николаевич,78,16,19,6.564,N/A,Radimov,Unknown,17,0,CSKA Moscow,Midfield - Central Midfield,"1,82 m",Russia,unknown,https://www.transfermarkt.us/vladislav-radimov/profil/spieler/15372,https://img.a.transfermarkt.technology/portrait/small/15372-1548337832.jpg?lm=1,N/A,26.11.1975,St. Petersburg,Retired
