rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
16,Frantisek Rajtoral,František Rajtoral,237,26,31,18.418,N/A,Rajtoral,Unknown,24,0,FC Viktoria Plzen,Defender - Right-Back,"1,79 m",Czech Republic,cz,https://www.transfermarkt.us/frantisek-rajtoral/profil/spieler/34527,https://img.a.transfermarkt.technology/portrait/small/34527-1492975853.jpg?lm=1,N/A,12.03.1986,Příbram,---
17,Ales Cermak,Aleš Čermák,152,25,23,8.932,N/A,Cermak,#47,13,0,FC Viktoria Plzen,Midfield - Attacking Midfield,"1,81 m",Czech Republic,cz,https://www.transfermarkt.us/ales-cermak/profil/spieler/147540,https://img.a.transfermarkt.technology/portrait/small/147540-1696587203.png?lm=1,N/A,01.10.1994,Praha,Bohemians Prague 1905
18,David Limbersky,David Limberský,502,24,49,43.010,N/A,Limbersky,Unknown,115,2,FC Viktoria Plzen,Defender - Left-Back,"1,81 m",Czech Republic,cz,https://www.transfermarkt.us/david-limbersky/profil/spieler/16090,https://img.a.transfermarkt.technology/portrait/small/16090-1464947374.jpg?lm=1,N/A,06.10.1983,Plzeň,Slavoj Kolovec
19,Tomas Herman,Tomaš Heřman,126,24,9,9.043,N/A,Herman,Unknown,7,0,FC Viktoria Plzen,Attack - Centre-Forward,,Czech Republic,cz,https://www.transfermarkt.us/tomas-herman/profil/spieler/113536,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,23.11.1969,Ústí nad Labem,Retired
20,Milan Havel,Milan Havel,215,22,22,16.047,N/A,Havel,#24,29,1,FC Viktoria Plzen,Midfield - Right Midfield,"1,83 m",Czech Republic,cz,https://www.transfermarkt.us/milan-havel/profil/spieler/261913,https://img.a.transfermarkt.technology/portrait/small/261913-1498548026.jpg?lm=1,N/A,07.08.1994,Benešov,FC Viktoria Plzen
21,Jhon Mosquera,Jhon Édison Mosquera Rebolledo,128,21,24,7.917,N/A,Mosquera,#8,25,0,FC Viktoria Plzen,Attack - Left Winger,"1,86 m",Colombia,co,https://www.transfermarkt.us/jhon-mosquera/profil/spieler/239126,https://img.a.transfermarkt.technology/portrait/small/239126-1632312395.jpg?lm=1,N/A,08.05.1990,Santiago de Cali,FK Dukla Prague
22,Martin Fillo,Unknown,133,21,17,8.231,N/A,Fillo,#8,21,0,FC Viktoria Plzen,Midfield - Right Midfield,"1,79 m",Czech Republic,cz,https://www.transfermarkt.us/martin-fillo/profil/spieler/35753,https://img.a.transfermarkt.technology/portrait/small/s_35753_1148_2013_09_23_1.jpg?lm=1,N/A,07.02.1986,Planá,SpVgg SV Weiden
23,Jan Rezek,Jan Rezek,88,20,14,6.714,N/A,Rezek,Unknown,14,0,FC Viktoria Plzen,Attack - Second Striker,"1,78 m",Czech Republic,cz,https://www.transfermarkt.us/jan-rezek/profil/spieler/15890,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,05.05.1982,Březno,TJ Sokol Brezno
24,Rafiu Durosinmi,Rafiu Adekunle Durosinmi,47,20,9,2.599,N/A,Durosinmi,#17,8,0,FC Viktoria Plzen,Attack - Centre-Forward,"1,92 m",Nigeria,ng,https://www.transfermarkt.us/rafiu-durosinmi/profil/spieler/935760,https://img.a.transfermarkt.technology/portrait/small/935760-1696496799.jpg?lm=1,N/A,01.01.2003,Lagos,FC Viktoria Plzen
25,Matej Vydra,Matěj Vydra,99,19,13,5.138,N/A,Vydra,#11,1,0,FC Viktoria Plzen,Attack - Centre-Forward,"1,80 m",Czech Republic,cz,https://www.transfermarkt.us/matej-vydra/profil/spieler/101500,https://img.a.transfermarkt.technology/portrait/small/101500-1520420314.jpg?lm=1,N/A,01.05.1992,Chotěboř,FC Viktoria Plzen
26,Marian Cisovsky,Marián Čišovský,108,18,4,9.316,N/A,Cisovsky,Unknown,13,2,FC Viktoria Plzen,Defender - Centre-Back,"1,85 m",Slovakia,sk,https://www.transfermarkt.us/marian-cisovsky/profil/spieler/38970,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,02.11.1979,Humenné,---
27,Vaclav Pilar,Václav Pilař,112,18,15,7.243,N/A,Pilar,#6,8,0,FC Viktoria Plzen,Midfield - Left Midfield,"1,71 m",Czech Republic,cz,https://www.transfermarkt.us/vaclav-pilar/profil/spieler/63955,https://img.a.transfermarkt.technology/portrait/small/63955-1593686118.jpg?lm=1,N/A,13.10.1988,Chlumec nad Cidlinou,FC Hradec Kralove
28,Vladimír Darida,Unknown,93,18,18,6.957,N/A,Darida,#16,16,1,FC Viktoria Plzen,Midfield - Central Midfield,"1,72 m",Czech Republic,cz,https://www.transfermarkt.us/vladimir-darida/profil/spieler/179643,https://img.a.transfermarkt.technology/portrait/small/179643-1657098719.jpg?lm=1,N/A,08.08.1990,Plzeň,Aris Thessaloniki
29,Stanislav Purkart,Unknown,164,18,13,11.969,N/A,Purkart,Unknown,32,0,FC Viktoria Plzen,Midfield,Unknown,Czech Republic,cz,https://www.transfermarkt.us/stanislav-purkart/profil/spieler/957177,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,08.09.1969,Unknown,Retired
30,Lukas Kalvach,Lukáš Kalvach,246,17,43,21.191,N/A,Kalvach,#23,46,0,FC Viktoria Plzen,Midfield - Defensive Midfield,"1,81 m",Czech Republic,cz,https://www.transfermarkt.us/lukas-kalvach/profil/spieler/283621,https://img.a.transfermarkt.technology/portrait/small/283621-1666810155.jpg?lm=1,N/A,19.07.1995,Unknown,FC Viktoria Plzen
31,Radim Reznik,Radim Řezník,308,15,24,24.048,N/A,Reznik,#14,46,1,FC Viktoria Plzen,Defender - Right-Back,"1,83 m",Czech Republic,cz,https://www.transfermarkt.us/radim-reznik/profil/spieler/62794,https://img.a.transfermarkt.technology/portrait/small/62794-1713471978.jpg?lm=1,N/A,20.01.1989,Český Těšín,TJ Jiskra Domazlice
32,Robert Vagner,Robert Vágner,75,14,2,4.463,N/A,Vagner,Unknown,16,0,FC Viktoria Plzen,Attack - Centre-Forward,"1,81 m",Czech Republic,cz,https://www.transfermarkt.us/robert-vagner/profil/spieler/1597,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,12.05.1974,Plzeň,Retired
33,Tomas Dosek,Tomáš Došek,44,14,2,3.885,N/A,Dosek,Unknown,5,0,FC Viktoria Plzen,Attack - Centre-Forward,"1,76 m",Czech Republic,cz,https://www.transfermarkt.us/tomas-dosek/profil/spieler/15301,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,12.09.1978,Karlovy Vary,Retired
34,Jiri Skala,Jiří Skála,141,13,15,11.943,N/A,Skala,Unknown,20,2,FC Viktoria Plzen,Midfield - Defensive Midfield,"1,81 m",Czech Republic,cz,https://www.transfermarkt.us/jiri-skala/profil/spieler/26911,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,10.10.1973,Plzeň,Retired
35,Tomas Wagner,Tomáš Wágner,56,13,1,1.781,N/A,Wagner,Unknown,2,0,FC Viktoria Plzen,Attack - Centre-Forward,"1,90 m",Czech Republic,cz,https://www.transfermarkt.us/tomas-wagner/profil/spieler/112951,https://img.a.transfermarkt.technology/portrait/small/112951-1701282640.png?lm=1,N/A,06.03.1990,Praha,FK Pribram
36,Patrik Hrosovsky,Patrik Hrošovský,214,13,21,18.171,N/A,Hrosovsky,#17,17,0,FC Viktoria Plzen,Midfield - Central Midfield,"1,73 m",Slovakia,sk,https://www.transfermarkt.us/patrik-hrosovsky/profil/spieler/217879,https://img.a.transfermarkt.technology/portrait/small/217879-1714038111.png?lm=1,N/A,22.04.1992,Bojnice,KRC Genk
37,Milos Slaby,Miloš Slabý,159,13,5,14.034,N/A,Slaby,Unknown,34,0,FC Viktoria Plzen,Defender - Right-Back,"1,79 m",Czech Republic,cz,https://www.transfermarkt.us/milos-slaby/profil/spieler/257788,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,18.08.1965,Ústí nad Orlicí,Retired
38,Roman Prochazka,Roman Procházka,46,12,4,3.734,N/A,Prochazka,#6,8,0,FC Viktoria Plzen,Midfield - Defensive Midfield,"1,83 m",Slovakia,sk,https://www.transfermarkt.us/roman-prochazka/profil/spieler/80690,https://img.a.transfermarkt.technology/portrait/small/80690-1658513000.png?lm=1,N/A,14.03.1989,Trnava,Spartak Trnava
39,Petr Jiracek,Petr Jiráček,115,12,14,7.666,N/A,Jiracek,Unknown,18,0,FC Viktoria Plzen,Midfield - Central Midfield,"1,80 m",Czech Republic,cz,https://www.transfermarkt.us/petr-jiracek/profil/spieler/63737,https://img.a.transfermarkt.technology/portrait/small/63737-1437382469.jpg?lm=1,N/A,02.03.1986,Sokolov,Retired
40,Vaclav Prochazka,Václav Procházka,248,12,12,20.332,N/A,Prochazka,#26,38,3,FC Viktoria Plzen,Defender - Centre-Back,"1,85 m",Czech Republic,cz,https://www.transfermarkt.us/vaclav-prochazka/profil/spieler/35763,https://img.a.transfermarkt.technology/portrait/small/35763-1477317609.jpg?lm=1,N/A,08.05.1984,Rokycany,TJ Jiskra Domazlice
41,Tomas Krbecek,Tomáš Krbeček,83,11,1,4.758,N/A,Krbecek,Unknown,8,0,FC Viktoria Plzen,Midfield,,Czech Republic,cz,https://www.transfermarkt.us/tomas-krbecek/profil/spieler/62848,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,27.10.1985,Cheb,Retired
42,Erik Jirka,Unknown,83,11,9,3.497,N/A,Jirka,#90,4,0,FC Viktoria Plzen,Attack - Right Winger,"1,83 m",Slovakia,sk,https://www.transfermarkt.us/erik-jirka/profil/spieler/339693,https://img.a.transfermarkt.technology/portrait/small/339693-1604847015.jpeg?lm=1,N/A,19.09.1997,Trnava,Piast Gliwice
43,Ajdin Mahmutovic,Ajdin Mahmutović,35,11,1,1.447,N/A,Mahmutovic,Unknown,5,0,FC Viktoria Plzen,Attack - Centre-Forward,"1,80 m",Bosnia-Herzegovina,unknown,https://www.transfermarkt.us/ajdin-mahmutovic/profil/spieler/28436,https://img.a.transfermarkt.technology/portrait/small/28436-1637242297.jpg?lm=1,N/A,06.04.1986,Doboj,Retired
44,Roman Janousek,Roman Janoušek,47,11,1,3.056,N/A,Janousek,Unknown,9,1,FC Viktoria Plzen,Midfield,Unknown,Czech Republic,cz,https://www.transfermarkt.us/roman-janousek/profil/spieler/226307,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,30.08.1972,Unknown,Retired
45,Jan Sykora,Jan Sýkora,84,10,12,5.370,N/A,Sykora,#49,14,0,FC Viktoria Plzen,Attack - Left Winger,"1,71 m",Czech Republic,cz,https://www.transfermarkt.us/jan-sykora/profil/spieler/187490,https://img.a.transfermarkt.technology/portrait/small/187490-1602858207.png?lm=1,N/A,29.12.1993,Plzeň,SK Sigma Olomouc
46,Petr Smisek,Petr Smíšek,67,10,5,3.813,N/A,Smisek,Unknown,9,0,FC Viktoria Plzen,Attack - Centre-Forward,,Czech Republic,cz,https://www.transfermarkt.us/petr-smisek/profil/spieler/21119,https://img.a.transfermarkt.technology/portrait/small/s_21119_111_2010_1.jpg?lm=1,N/A,22.01.1978,Plzeň,Retired
47,Jan Kliment,Unknown,56,9,8,1.876,N/A,Kliment,#9,10,0,FC Viktoria Plzen,Attack - Centre-Forward,"1,85 m",Czech Republic,cz,https://www.transfermarkt.us/jan-kliment/profil/spieler/218299,https://img.a.transfermarkt.technology/portrait/small/218299-1470668746.jpg?lm=1,N/A,01.09.1993,Jihlava,SK Sigma Olomouc
48,Adam Varadi,Unknown,39,9,4,2.405,N/A,Varadi,Unknown,6,1,FC Viktoria Plzen,Attack - Centre-Forward,"1,81 m",Czech Republic,cz,https://www.transfermarkt.us/adam-varadi/profil/spieler/21228,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,30.04.1985,Frýdek-Místek,MFK Havirov
49,Adriel Ba Loua,Adriel D'Avila Ba Loua,49,9,6,2.737,N/A,Ba Loua,#88,5,0,FC Viktoria Plzen,Attack - Right Winger,"1,70 m",Cote d'Ivoire,unknown,https://www.transfermarkt.us/adriel-ba-loua/profil/spieler/364314,https://img.a.transfermarkt.technology/portrait/small/364314-1671295425.png?lm=1,N/A,25.07.1996,Yopougon,SM Caen
50,Daniel Vasulin,Daniel Vašulín,38,9,5,1.898,N/A,Vasulin,#51,3,1,FC Viktoria Plzen,Attack - Centre-Forward,"1,95 m",Czech Republic,cz,https://www.transfermarkt.us/daniel-vasulin/profil/spieler/558473,https://img.a.transfermarkt.technology/portrait/small/558473-1618928994.jpg?lm=1,N/A,11.06.1998,Hlinsko,FC Viktoria Plzen
51,Ondrej Vanek,Ondřej Vaněk,66,9,3,4.779,N/A,Vanek,Unknown,9,0,FC Viktoria Plzen,Midfield - Central Midfield,"1,79 m",Czech Republic,cz,https://www.transfermarkt.us/ondrej-vanek/profil/spieler/134578,https://img.a.transfermarkt.technology/portrait/small/134578-1555524396.png?lm=1,N/A,05.07.1990,Brno,SK Dolni Chabry
52,Ludek Pernica,Luděk Pernica,121,9,5,8.981,N/A,Pernica,#24,10,1,FC Viktoria Plzen,Defender - Centre-Back,"1,88 m",Czech Republic,cz,https://www.transfermarkt.us/ludek-pernica/profil/spieler/147099,https://img.a.transfermarkt.technology/portrait/small/147099-1713242514.png?lm=1,N/A,16.06.1990,Boskovice,SK Lisen
53,Jan Baranek,Jan Baránek,58,8,0,4.142,N/A,Baranek,Unknown,10,0,FC Viktoria Plzen,Defender - Centre-Back,"1,92 m",Czech Republic,cz,https://www.transfermarkt.us/jan-baranek/profil/spieler/260017,https://img.a.transfermarkt.technology/portrait/small/s_260017_377_2014_04_04_1.jpg?lm=1,N/A,26.06.1993,Opava,FK Bolatice
54,Petr Vlcek,Petr Vlček,97,8,3,7.205,N/A,Vlcek,Unknown,14,1,FC Viktoria Plzen,Defender - Centre-Back,"1,90 m",Czech Republic,cz,https://www.transfermarkt.us/petr-vlcek/profil/spieler/12886,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,18.10.1973,Mariánské Lázně,Retired
55,Prince Kwabena Adu,Prince Kwabena Adu,26,8,2,1.448,N/A,Adu,#80,3,0,FC Viktoria Plzen,Attack - Centre-Forward,"1,79 m",Ghana,gh,https://www.transfermarkt.us/prince-kwabena-adu/profil/spieler/734799,https://img.a.transfermarkt.technology/portrait/small/734799-1723573096.png?lm=1,N/A,23.09.2003,Sunyani,FC Viktoria Plzen
56,Daniel Smejkal,Daniel Šmejkal,29,8,5,2.524,N/A,Smejkal,Unknown,6,0,FC Viktoria Plzen,Midfield - Attacking Midfield,"1,84 m",Czech Republic,cz,https://www.transfermarkt.us/daniel-smejkal/profil/spieler/17979,https://img.a.transfermarkt.technology/portrait/small/17979-1547114606.jpg?lm=1,N/A,28.08.1970,Plzeň,Retired
57,Adam Vlkanova,Adam Vlkanova,52,8,8,2.670,N/A,Vlkanova,#58,2,0,FC Viktoria Plzen,Midfield - Attacking Midfield,"1,69 m",Czech Republic,cz,https://www.transfermarkt.us/adam-vlkanova/profil/spieler/281906,https://img.a.transfermarkt.technology/portrait/small/281906-1618929627.jpg?lm=1,N/A,04.09.1994,Hradec Králové,FC Hradec Kralove
58,Jan Holenda,Unknown,55,8,2,2.183,N/A,Holenda,Unknown,1,0,FC Viktoria Plzen,Attack - Centre-Forward,"1,86 m",Czech Republic,cz,https://www.transfermarkt.us/jan-holenda/profil/spieler/26771,https://img.a.transfermarkt.technology/portrait/small/26771-1674670283.png?lm=1,N/A,22.08.1985,Prag,Retired
59,Milan Barteska,Unknown,54,7,3,4.679,N/A,Barteska,Unknown,15,0,FC Viktoria Plzen,Midfield - Central Midfield,"1,79 m",Czech Republic,cz,https://www.transfermarkt.us/milan-barteska/profil/spieler/33216,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,17.06.1973,Unknown,Retired
60,Patrik Jezek,Patrik Ježek,65,7,6,4.667,N/A,Jezek,Unknown,7,0,FC Viktoria Plzen,Midfield - Left Midfield,,Czech Republic,cz,https://www.transfermarkt.us/patrik-jezek/profil/spieler/2813,https://img.a.transfermarkt.technology/portrait/small/s_2813_503_2012_1.jpg?lm=1,N/A,28.12.1976,Plzeň,Retired
61,Marek Jarolim,Marek Jarolím,46,7,4,3.218,N/A,Jarolim,Unknown,5,0,FC Viktoria Plzen,Midfield - Attacking Midfield,"1,82 m",Czech Republic,cz,https://www.transfermarkt.us/marek-jarolim/profil/spieler/26402,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,21.05.1984,Olomouc,Retired
62,Zdenek Ondrasek,Zdeněk Ondrášek,36,7,1,1.715,N/A,Ondrasek,#13,3,0,FC Viktoria Plzen,Attack - Centre-Forward,"1,86 m",Czech Republic,cz,https://www.transfermarkt.us/zdenek-ondrasek/profil/spieler/72947,https://img.a.transfermarkt.technology/portrait/small/72947-1700769529.png?lm=1,N/A,22.12.1988,Strakonice,SK Dynamo Ceske Budejovice
63,Ibrahim Traoré,Ibrahim Benjamin Traoré,51,7,5,2.479,N/A,Traoré,Unknown,8,0,FC Viktoria Plzen,Midfield - Central Midfield,"1,87 m",Cote d'Ivoire,unknown,https://www.transfermarkt.us/ibrahim-traore/profil/spieler/179236,https://img.a.transfermarkt.technology/portrait/small/179236-1666193967.png?lm=1,N/A,16.09.1988,Abidjan,Without Club
64,Cadu,Unknown,87,7,19,6.439,N/A,Cadu,#22,11,1,FC Viktoria Plzen,Midfield - Right Midfield,"1,77 m",Brazil,br,https://www.transfermarkt.us/cadu/profil/spieler/748908,https://img.a.transfermarkt.technology/portrait/small/748908-1708116979.jpg?lm=1,N/A,08.08.1997,Salvador,FC Viktoria Plzen
65,Miroslav Mika,Unknown,155,7,8,12.642,N/A,Mika,Unknown,29,2,FC Viktoria Plzen,Midfield - Defensive Midfield,Unknown,Czech Republic,cz,https://www.transfermarkt.us/miroslav-mika/profil/spieler/957204,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,22.04.1967,Praha,Retired
66,Miroslav Janota,Unknown,140,7,5,11.376,N/A,Janota,Unknown,37,3,FC Viktoria Plzen,Defender,,Czech Republic,cz,https://www.transfermarkt.us/miroslav-janota/profil/spieler/2118,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,12.10.1969,Teplice,Retired
67,Sampson Dweh,Sampson Kargeoh Dweh Jr.,91,6,5,7.701,N/A,Dweh,#40,15,0,FC Viktoria Plzen,Defender - Centre-Back,"1,86 m",Liberia,lr,https://www.transfermarkt.us/sampson-dweh/profil/spieler/686806,https://img.a.transfermarkt.technology/portrait/small/686806-1713472232.jpg?lm=1,N/A,10.10.2001,Monrovia,FC Viktoria Plzen
68,Roman Hubnik,Roman Hubník,172,6,4,14.169,N/A,Hubnik,Unknown,34,0,FC Viktoria Plzen,Defender - Centre-Back,"1,93 m",Czech Republic,cz,https://www.transfermarkt.us/roman-hubnik/profil/spieler/24667,https://img.a.transfermarkt.technology/portrait/small/24667-1464947316.jpg?lm=1,N/A,06.06.1984,Vsetín,Retired
69,Jan Velkoborsky,Jan Velkoborský,67,6,0,5.284,N/A,Velkoborsky,Unknown,15,0,FC Viktoria Plzen,Defender - Centre-Back,,Czech Republic,cz,https://www.transfermarkt.us/jan-velkoborsky/profil/spieler/3214,https://img.a.transfermarkt.technology/portrait/small/3214-1649146472.jpg?lm=1,N/A,14.07.1975,Plzeň,Retired
70,David Bystron,David Bystroň,81,6,5,7.099,N/A,Bystron,Unknown,9,1,FC Viktoria Plzen,Defender - Centre-Back,"1,89 m",Czech Republic,cz,https://www.transfermarkt.us/david-bystron/profil/spieler/22062,https://img.a.transfermarkt.technology/portrait/small/22062-1727794129.png?lm=1,N/A,18.11.1982,Levoča,---
71,Marcel Svejdik,Marcel Švejdík,85,6,4,5.663,N/A,Svejdik,Unknown,18,2,FC Viktoria Plzen,Midfield,Unknown,Czech Republic,cz,https://www.transfermarkt.us/marcel-svejdik/profil/spieler/11766,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,30.08.1973,Unknown,Retired
72,David Strihavka,David Střihavka,34,6,1,1.653,N/A,Strihavka,Unknown,1,0,FC Viktoria Plzen,Attack - Centre-Forward,"1,93 m",Czech Republic,cz,https://www.transfermarkt.us/david-strihavka/profil/spieler/26937,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,04.03.1983,Praha,Retired
73,Horst Siegl,Unknown,13,5,0,1.149,N/A,Siegl,Unknown,4,0,FC Viktoria Plzen,Attack - Centre-Forward,,Czech Republic,cz,https://www.transfermarkt.us/horst-siegl/profil/spieler/8202,https://img.a.transfermarkt.technology/portrait/small/8202-1604066609.jpg?lm=1,N/A,15.02.1969,Ostrov nad Ohří,Retired
74,Frantisek Sevinsky,František Ševinský,95,5,3,7.000,N/A,Sevinsky,Unknown,9,0,FC Viktoria Plzen,Defender - Centre-Back,"1,88 m",Czech Republic,cz,https://www.transfermarkt.us/frantisek-sevinsky/profil/spieler/26788,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,31.03.1979,Praha,Retired
75,Jaroslav Diepold,Unknown,53,5,1,3.133,N/A,Diepold,Unknown,12,0,FC Viktoria Plzen,Midfield,"1,74 m",Czech Republic,cz,https://www.transfermarkt.us/jaroslav-diepold/profil/spieler/751787,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,20.04.1971,Unknown,Retired
76,Jakub Navratil,Jakub Navrátil,78,5,1,5.998,N/A,Navratil,Unknown,12,1,FC Viktoria Plzen,Defender - Centre-Back,"1,93 m",Czech Republic,cz,https://www.transfermarkt.us/jakub-navratil/profil/spieler/21086,https://img.a.transfermarkt.technology/portrait/small/s_21086_2381_2013_09_09_1.jpg?lm=1,N/A,01.02.1984,Tábor,Retired
