rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
11,Marcel Koller,Unknown,543,73,0,46.668,N/A,Koller,Unknown,20,0,Grasshopper Club Zurich,Midfield - Defensive Midfield,"1,73 m",Switzerland,ch,https://www.transfermarkt.us/marcel-koller/profil/spieler/103728,https://img.a.transfermarkt.technology/portrait/small/103728-1701881458.jpg?lm=1,N/A,11.11.1960,Zürich,Retired
12,Ricardo Cabanas,Ricardo Cabanas-Rey,338,71,29,26.709,N/A,Cabanas,Unknown,70,1,Grasshopper Club Zurich,Midfield - Central Midfield,,Switzerland,ch,https://www.transfermarkt.us/ricardo-cabanas/profil/spieler/2870,https://img.a.transfermarkt.technology/portrait/small/s_2870_123_2012_12_05_1.jpg?lm=1,N/A,17.01.1979,Zürich,Retired
13,Rudolf Elsener,Unknown,209,69,1,17.579,N/A,Elsener,Unknown,12,0,Grasshopper Club Zurich,Attack - Right Winger,,Switzerland,ch,https://www.transfermarkt.us/rudolf-elsener/profil/spieler/99015,https://img.a.transfermarkt.technology/portrait/small/99015-1642169358.jpg?lm=1,N/A,18.02.1953,Zürich,Retired
14,Giovane Élber,Élber Giovane de Souza,88,64,0,7.651,N/A,Élber,Unknown,9,1,Grasshopper Club Zurich,Attack - Centre-Forward,"1,80 m",Brazil,br,https://www.transfermarkt.us/giovane-elber/profil/spieler/198,https://img.a.transfermarkt.technology/portrait/small/198-1461223190.jpg?lm=1,N/A,23.07.1972,Londrina,Retired
15,Kubilay Türkyilmaz,Kubilay Türkyılmaz,99,63,3,8.421,N/A,Türkyilmaz,Unknown,21,0,Grasshopper Club Zurich,Attack - Centre-Forward,"1,82 m",Switzerland,ch,https://www.transfermarkt.us/kubilay-turkyilmaz/profil/spieler/92214,https://img.a.transfermarkt.technology/portrait/small/92214-1583247669.jpg?lm=1,N/A,04.03.1967,Bellinzona,Retired
16,Mats Gren,Unknown,533,63,3,46.658,N/A,Gren,Unknown,60,2,Grasshopper Club Zurich,Defender - Centre-Back,,Sweden,se,https://www.transfermarkt.us/mats-gren/profil/spieler/173067,https://img.a.transfermarkt.technology/portrait/small/173067-1614109345.jpg?lm=1,N/A,20.12.1963,Falun,Retired
17,Giuliano Robbiani,Giuliano Battista Robbiani,73,62,0,6.279,N/A,Robbiani,Unknown,0,0,Grasshopper Club Zurich,Attack,Unknown,Switzerland,ch,https://www.transfermarkt.us/giuliano-robbiani/profil/spieler/305623,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,02.06.1935,Lugano,Retired
18,Hans Hagen,Unknown,104,57,0,9.346,N/A,Hagen,Unknown,0,0,Grasshopper Club Zurich,Attack,Unknown,Switzerland,ch,https://www.transfermarkt.us/hans-hagen/profil/spieler/156118,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,07.06.1927,Unknown,---
19,Munas Dabbur,מואנס דאבור,105,56,28,9.136,N/A,Dabbur,#9,26,0,Grasshopper Club Zurich,Attack - Centre-Forward,"1,82 m",Israel,il,https://www.transfermarkt.us/munas-dabbur/profil/spieler/145866,https://img.a.transfermarkt.technology/portrait/small/145866-1657201338.jpg?lm=1,N/A,14.05.1992,Nazareth,Shabab Al-Ahli Club
20,Caio,Unknown,145,54,22,11.487,N/A,Caio,Unknown,15,0,Grasshopper Club Zurich,Midfield - Attacking Midfield,,Brazil,br,https://www.transfermarkt.us/caio/profil/spieler/27410,https://img.a.transfermarkt.technology/portrait/small/27410-1449247766.jpg?lm=1,N/A,29.05.1986,Mirandópolis,Retired
21,André Meier,André Jaques Meier,416,54,0,35.127,N/A,Meier,Unknown,15,0,Grasshopper Club Zurich,Midfield - Defensive Midfield,"1,73 m",Switzerland,ch,https://www.transfermarkt.us/andre-meier/profil/spieler/184856,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,29.10.1949,Luzern,Retired
22,Eduardo,Unknown,142,53,16,10.417,N/A,Eduardo,Unknown,20,2,Grasshopper Club Zurich,Attack - Centre-Forward,"1,78 m",Brazil,br,https://www.transfermarkt.us/eduardo/profil/spieler/3890,https://img.a.transfermarkt.technology/portrait/small/s_3890_1147_2012_1.jpg?lm=1,N/A,05.08.1980,São João do Piauí,Retired
23,Alain Sutter,Unknown,262,53,0,21.592,N/A,Sutter,Unknown,17,0,Grasshopper Club Zurich,Midfield - Left Midfield,,Switzerland,ch,https://www.transfermarkt.us/alain-sutter/profil/spieler/17169,https://img.a.transfermarkt.technology/portrait/small/17169-1699348804.jpg?lm=1,N/A,22.01.1968,Bern,Retired
24,Heinz Hermann,Unknown,332,52,0,29.136,N/A,Hermann,Unknown,11,0,Grasshopper Club Zurich,Midfield - Central Midfield,,Switzerland,ch,https://www.transfermarkt.us/heinz-hermann/profil/spieler/149236,https://img.a.transfermarkt.technology/portrait/small/149236-1614108941.jpg?lm=1,N/A,28.03.1958,Zürich,Retired
25,Stéphane Chapuisat,Unknown,92,51,1,7.373,N/A,Chapuisat,Unknown,5,0,Grasshopper Club Zurich,Attack - Centre-Forward,"1,81 m",Switzerland,ch,https://www.transfermarkt.us/stephane-chapuisat/profil/spieler/3501,https://img.a.transfermarkt.technology/portrait/small/3501-1457434534.jpg?lm=1,N/A,28.06.1969,Lausanne,Retired
26,Viorel Moldovan,Viorel Dinu Moldovan,64,50,0,5.581,N/A,Moldovan,Unknown,6,0,Grasshopper Club Zurich,Attack - Centre-Forward,"1,77 m",Romania,ro,https://www.transfermarkt.us/viorel-moldovan/profil/spieler/5519,https://img.a.transfermarkt.technology/portrait/small/s_5519_123_2012_1.jpg?lm=1,N/A,08.07.1972,Bistriţa,Retired
27,Georg Kunz,Unknown,114,47,0,10.082,N/A,Kunz,Unknown,3,1,Grasshopper Club Zurich,Midfield,Unknown,Switzerland,ch,https://www.transfermarkt.us/georg-kunz/profil/spieler/756112,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,24.09.1941,Unknown,Retired
28,Christian Matthey,Christian André Matthey-de-l'Endroit,103,46,0,8.504,N/A,Matthey,Unknown,9,1,Grasshopper Club Zurich,Attack - Centre-Forward,Unknown,Switzerland,ch,https://www.transfermarkt.us/christian-matthey/profil/spieler/298475,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,30.09.1961,Orbe,Retired
29,Nestor Subiat,Unknown,73,45,0,4.929,N/A,Subiat,Unknown,10,1,Grasshopper Club Zurich,Attack - Centre-Forward,"1,83 m",Switzerland,ch,https://www.transfermarkt.us/nestor-subiat/profil/spieler/101909,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,23.04.1966,Buenos Aires,Retired
30,Antonio dos Santos,Antônio Carlos dos Santos,147,45,25,11.667,N/A,dos Santos,Unknown,22,0,Grasshopper Club Zurich,Midfield - Left Midfield,"1,87 m",Brazil,br,https://www.transfermarkt.us/antonio-dos-santos/profil/spieler/10252,https://img.a.transfermarkt.technology/portrait/small/s_10252_1277_2013_09_01_1.jpg?lm=1,N/A,03.10.1979,Guaíra,Retired
31,Slobodan Santrac,Слободан Сантрач,62,44,2,5.548,N/A,Santrac,Unknown,2,0,Grasshopper Club Zurich,Attack - Centre-Forward,Unknown,Serbia,rs,https://www.transfermarkt.us/slobodan-santrac/profil/spieler/322565,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,01.07.1946,Koceljeva,---
32,Alfred Bickel,Fredy Bickel,106,41,0,9.600,N/A,Bickel,Unknown,0,0,Grasshopper Club Zurich,Attack,,Switzerland,ch,https://www.transfermarkt.us/alfred-bickel/profil/spieler/249295,https://img.a.transfermarkt.technology/portrait/small/249295-1735131092.jpg?lm=1,N/A,12.05.1918,Eppstein,---
33,Peter Meier,Unknown,137,40,0,11.579,N/A,Meier,Unknown,4,0,Grasshopper Club Zurich,Attack,Unknown,Switzerland,ch,https://www.transfermarkt.us/peter-meier/profil/spieler/301075,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,17.03.1945,Unknown,Retired
34,Nassim Ben Khalifa,نسيم بن خليفة,160,40,31,10.924,N/A,Ben Khalifa,#13,29,0,Grasshopper Club Zurich,Attack - Second Striker,"1,84 m",Switzerland,ch,https://www.transfermarkt.us/nassim-ben-khalifa/profil/spieler/74288,https://img.a.transfermarkt.technology/portrait/small/74288-1442236742.jpg?lm=1,N/A,13.01.1992,Morges,Avispa Fukuoka
35,Mladen Petric,Mladen Petrić,140,40,6,7.811,N/A,Petric,Unknown,9,0,Grasshopper Club Zurich,Attack - Centre-Forward,,Croatia,hr,https://www.transfermarkt.us/mladen-petric/profil/spieler/2874,https://img.a.transfermarkt.technology/portrait/small/2874-1594303618.jpg?lm=1,N/A,01.01.1981,Dubrave,Retired
36,Nestor De Vicente,Néstor Adrián De Vicente,110,39,0,7.833,N/A,De Vicente,Unknown,13,0,Grasshopper Club Zurich,Attack - Left Winger,"1,75 m",Argentina,ar,https://www.transfermarkt.us/nestor-de-vicente/profil/spieler/180158,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,16.06.1964,Sarandí,---
37,Joël Magnin,Unknown,256,39,0,14.132,N/A,Magnin,Unknown,21,0,Grasshopper Club Zurich,Midfield - Right Midfield,"1,78 m",Switzerland,ch,https://www.transfermarkt.us/joel-magnin/profil/spieler/4857,https://img.a.transfermarkt.technology/portrait/small/4857-1614681053.jpg?lm=1,N/A,31.05.1971,Neuchâtel,Retired
38,Alfons Bosco,Unknown,123,37,1,10.066,N/A,Bosco,Unknown,4,0,Grasshopper Club Zurich,Midfield,Unknown,Switzerland,ch,https://www.transfermarkt.us/alfons-bosco/profil/spieler/587732,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,21.10.1952,Unknown,Retired
39,Paulo César,Paulo César Camassuti,87,34,0,6.333,N/A,César,Unknown,2,0,Grasshopper Club Zurich,Attack - Centre-Forward,"1,75 m",Brazil,br,https://www.transfermarkt.us/paulo-cesar/profil/spieler/555318,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,26.11.1960,Taquaritinga,Retired
40,Walter Seiler,Unknown,60,33,0,4.792,N/A,Seiler,Unknown,1,0,Grasshopper Club Zurich,Attack,Unknown,Switzerland,ch,https://www.transfermarkt.us/walter-seiler/profil/spieler/156193,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,15.05.1954,Wettingen,Retired
41,Peter Közle,Unknown,84,33,1,6.923,N/A,Közle,Unknown,4,0,Grasshopper Club Zurich,Attack - Centre-Forward,,Germany,de,https://www.transfermarkt.us/peter-kozle/profil/spieler/1049,https://img.a.transfermarkt.technology/portrait/small/s_1049_123_2012_1.jpg?lm=1,N/A,18.11.1967,Trostberg,Retired
42,Steven Zuber,Unknown,146,33,22,10.660,N/A,Zuber,#17,16,0,Grasshopper Club Zurich,Midfield - Attacking Midfield,"1,82 m",Switzerland,ch,https://www.transfermarkt.us/steven-zuber/profil/spieler/68033,https://img.a.transfermarkt.technology/portrait/small/68033-1728416346.png?lm=1,N/A,17.08.1991,Winterthur,FC Zürich
43,Raúl Bobadilla,Raúl Marcelo Bobadilla,57,33,12,4.541,N/A,Bobadilla,#32,16,0,Grasshopper Club Zurich,Attack - Centre-Forward,"1,80 m",Paraguay,py,https://www.transfermarkt.us/raul-bobadilla/profil/spieler/51356,https://img.a.transfermarkt.technology/portrait/small/51356-1722871541.jpg?lm=1,N/A,18.06.1987,Buenos Aires,FC Aarau
44,Martin Andermatt,Unknown,204,33,0,17.836,N/A,Andermatt,Unknown,21,0,Grasshopper Club Zurich,Defender - Centre-Back,"1,79 m",Switzerland,ch,https://www.transfermarkt.us/martin-andermatt/profil/spieler/181366,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,21.11.1961,Baar,Retired
45,Peter von Burg,Unknown,48,32,0,4.230,N/A,von Burg,Unknown,0,0,Grasshopper Club Zurich,Attack,Unknown,Switzerland,ch,https://www.transfermarkt.us/peter-von-burg/profil/spieler/156139,https://img.a.transfermarkt.technology/portrait/small/156139-1641486705.jpg?lm=1,N/A,18.06.1937,Winterthur,Retired
46,Ron Willems,Hendrik Willems,81,32,0,6.502,N/A,Willems,Unknown,8,0,Grasshopper Club Zurich,Attack,Unknown,Netherlands,nl,https://www.transfermarkt.us/ron-willems/profil/spieler/107824,https://img.a.transfermarkt.technology/portrait/small/s_107824_123_2012_1.jpg?lm=1,N/A,20.09.1966,Vaassen,Retired
47,Rainer Ohlhauser,Unknown,170,32,0,15.239,N/A,Ohlhauser,Unknown,2,0,Grasshopper Club Zurich,Attack - Centre-Forward,,Germany,de,https://www.transfermarkt.us/rainer-ohlhauser/profil/spieler/95534,https://img.a.transfermarkt.technology/portrait/small/95534-1487781325.jpg?lm=1,N/A,06.01.1941,Dilsberg,Retired
48,Richard Bauer,Unknown,182,32,0,15.274,N/A,Bauer,Unknown,5,0,Grasshopper Club Zurich,Defender,Unknown,Switzerland,ch,https://www.transfermarkt.us/richard-bauer/profil/spieler/303587,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,10.03.1953,Zürich,Retired
49,Thomas Bickel,Unknown,250,30,1,21.501,N/A,Bickel,Unknown,19,1,Grasshopper Club Zurich,Midfield - Central Midfield,"1,84 m",Switzerland,ch,https://www.transfermarkt.us/thomas-bickel/profil/spieler/101901,https://img.a.transfermarkt.technology/portrait/small/101901-1619937808.jpg?lm=1,N/A,06.10.1963,Aarberg,Retired
50,Hakan Yakin,Hakan Yakın,77,29,0,5.331,N/A,Yakin,Unknown,15,0,Grasshopper Club Zurich,Midfield - Attacking Midfield,"1,80 m",Switzerland,ch,https://www.transfermarkt.us/hakan-yakin/profil/spieler/1054,https://img.a.transfermarkt.technology/portrait/small/s_1054_2047_2012_11_30_1.jpg?lm=1,N/A,22.02.1977,Basel,Retired
51,Izet Hajrovic,Izet	Hajrović,109,28,15,6.923,N/A,Hajrovic,Unknown,19,2,Grasshopper Club Zurich,Attack - Right Winger,"1,77 m",Bosnia-Herzegovina,unknown,https://www.transfermarkt.us/izet-hajrovic/profil/spieler/74996,https://img.a.transfermarkt.technology/portrait/small/74996-1605121766.jpg?lm=1,N/A,04.08.1991,Brugg,Retired
52,Adi Noventa,Adolf Noventa,97,28,0,6.874,N/A,Noventa,Unknown,3,0,Grasshopper Club Zurich,Attack - Second Striker,Unknown,Liechtenstein,li,https://www.transfermarkt.us/adi-noventa/profil/spieler/496814,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,15.03.1950,Bludenz,Retired
53,Gonzalo Zárate,Gonzalo Eulogio Zárate,100,28,14,7.880,N/A,Zárate,Unknown,13,1,Grasshopper Club Zurich,Attack - Right Winger,"1,83 m",Argentina,ar,https://www.transfermarkt.us/gonzalo-zarate/profil/spieler/52731,https://img.a.transfermarkt.technology/portrait/small/52731-1492713633.jpg?lm=1,N/A,06.08.1984,Rosario,Retired
54,Kurt Jara,Unknown,134,28,1,12.196,N/A,Jara,Unknown,11,1,Grasshopper Club Zurich,Midfield - Attacking Midfield,,Austria,at,https://www.transfermarkt.us/kurt-jara/profil/spieler/80185,https://img.a.transfermarkt.technology/portrait/small/80185-1444741187.jpg?lm=1,N/A,14.10.1950,Innsbruck,Retired
55,Avi Tikva,"אבי תקווה , Avraham Tikva",98,27,1,5.428,N/A,Tikva,Unknown,12,0,Grasshopper Club Zurich,Midfield - Attacking Midfield,"1,82 m",Israel,il,https://www.transfermarkt.us/avi-tikva/profil/spieler/4858,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,28.06.1976,Netanya,Retired
56,Boris Smiljanic,Boris Smiljanić,382,27,4,31.854,N/A,Smiljanic,Unknown,59,2,Grasshopper Club Zurich,Defender - Centre-Back,"1,93 m",Switzerland,ch,https://www.transfermarkt.us/boris-smiljanic/profil/spieler/2861,https://img.a.transfermarkt.technology/portrait/small/2861-1614109144.jpg?lm=1,N/A,28.09.1976,Baden AG,Retired
57,Mark Strudal,Mark Agner Boecking Strudal,69,27,0,5.829,N/A,Strudal,Unknown,1,0,Grasshopper Club Zurich,Attack - Centre-Forward,"1,90 m",Denmark,dk,https://www.transfermarkt.us/mark-strudal/profil/spieler/95899,https://img.a.transfermarkt.technology/portrait/small/s_95899_123_2013_03_21_1.jpg?lm=1,N/A,29.04.1968,Glostrup,Retired
58,Veroljub Salatic,Верољуб Салатић,394,27,24,31.347,N/A,Salatic,Unknown,102,2,Grasshopper Club Zurich,Midfield - Defensive Midfield,"1,86 m",Switzerland,ch,https://www.transfermarkt.us/veroljub-salatic/profil/spieler/9934,https://img.a.transfermarkt.technology/portrait/small/9934-1555524370.png?lm=1,N/A,14.11.1985,Zvornik,Retired
59,Shkëlzen Gashi,Shkëlzen Taib Gashi,72,26,12,4.743,N/A,Gashi,Unknown,12,0,Grasshopper Club Zurich,Attack - Left Winger,"1,82 m",Albania,al,https://www.transfermarkt.us/shkelzen-gashi/profil/spieler/32704,https://img.a.transfermarkt.technology/portrait/small/32704-1629125279.jpg?lm=1,N/A,15.07.1988,Zürich,Retired
60,Livio Zanetti,Unknown,89,26,0,5.700,N/A,Zanetti,Unknown,6,0,Grasshopper Club Zurich,Attack,Unknown,Switzerland,ch,https://www.transfermarkt.us/livio-zanetti/profil/spieler/250118,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,10.02.1958,Unknown,Retired
61,Rudolf Schneeberger,Unknown,112,25,0,9.203,N/A,Schneeberger,Unknown,8,0,Grasshopper Club Zurich,Attack,Unknown,Switzerland,ch,https://www.transfermarkt.us/rudolf-schneeberger/profil/spieler/297814,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,06.09.1949,Unknown,Retired
62,Kurt Müller,Unknown,55,25,1,4.866,N/A,Müller,Unknown,2,0,Grasshopper Club Zurich,Attack - Left Winger,Unknown,Switzerland,ch,https://www.transfermarkt.us/kurt-muller/profil/spieler/97614,https://img.a.transfermarkt.technology/portrait/small/97614-1491895782.jpg?lm=1,N/A,09.05.1948,Luzern,Retired
63,Roger Wehrli,Unknown,334,25,1,29.806,N/A,Wehrli,Unknown,17,1,Grasshopper Club Zurich,Defender - Centre-Back,,Switzerland,ch,https://www.transfermarkt.us/roger-wehrli/profil/spieler/184860,https://img.a.transfermarkt.technology/portrait/small/184860-1614354774.jpg?lm=1,N/A,18.03.1956,Menziken,Retired
64,Giotto Morandi,Giotto Giuseppe Morandi,152,25,25,9.853,N/A,Morandi,#10,21,0,Grasshopper Club Zurich,Midfield - Attacking Midfield,"1,81 m",Switzerland,ch,https://www.transfermarkt.us/giotto-morandi/profil/spieler/413461,https://img.a.transfermarkt.technology/portrait/small/413461-1630734727.jpg?lm=1,N/A,04.03.1999,Locarno,Grasshopper Club Zurich
65,Joko Pfister,Hans-Jörg Pfister,97,24,1,8.350,N/A,Pfister,Unknown,1,0,Grasshopper Club Zurich,Attack - Right Winger,Unknown,Switzerland,ch,https://www.transfermarkt.us/joko-pfister/profil/spieler/246601,https://img.a.transfermarkt.technology/portrait/small/246601-1614354917.jpg?lm=1,N/A,04.05.1951,Biel,Retired
66,Roland Citherlet,Roland Rémi Citherlet,299,24,0,26.441,N/A,Citherlet,Unknown,6,1,Grasshopper Club Zurich,Defender - Centre-Back,,Switzerland,ch,https://www.transfermarkt.us/roland-citherlet/profil/spieler/301064,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,25.01.1942,Delémont,Retired
67,Patrick De Napoli,Unknown,107,24,0,5.309,N/A,De Napoli,Unknown,7,1,Grasshopper Club Zurich,Attack - Centre-Forward,,Switzerland,ch,https://www.transfermarkt.us/patrick-de-napoli/profil/spieler/4910,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,17.11.1975,Zug,Retired
68,Werner Hüssy,Unknown,84,23,0,7.590,N/A,Hüssy,Unknown,0,0,Grasshopper Club Zurich,Attack,Unknown,Switzerland,ch,https://www.transfermarkt.us/werner-hussy/profil/spieler/289945,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,01.01.1926,Unknown,Retired
69,Bruno Bernasconi,Unknown,126,23,0,10.825,N/A,Bernasconi,Unknown,2,0,Grasshopper Club Zurich,Midfield,Unknown,Switzerland,ch,https://www.transfermarkt.us/bruno-bernasconi/profil/spieler/42013,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,24.04.1942,Unknown,---
70,Petar Pusic,Petar Pušić,181,23,28,11.078,N/A,Pusic,#66,23,0,Grasshopper Club Zurich,Midfield - Attacking Midfield,"1,71 m",Switzerland,ch,https://www.transfermarkt.us/petar-pusic/profil/spieler/390169,https://img.a.transfermarkt.technology/portrait/small/390169-1721799731.jpg?lm=1,N/A,25.01.1999,Schaffhausen,NK Osijek
71,Demba Touré,Demba Armand Tourézé,129,22,13,7.748,N/A,Touré,Unknown,8,0,Grasshopper Club Zurich,Attack - Second Striker,"1,80 m",Senegal,sn,https://www.transfermarkt.us/demba-toure/profil/spieler/20044,https://img.a.transfermarkt.technology/portrait/small/s_20044_1421_2010_1.jpg?lm=1,N/A,31.12.1984,Dakar,Retired
72,Murat Yakin,Murat Yakın,126,22,1,10.295,N/A,Yakin,Unknown,16,0,Grasshopper Club Zurich,Defender - Centre-Back,"1,86 m",Switzerland,ch,https://www.transfermarkt.us/murat-yakin/profil/spieler/27,https://img.a.transfermarkt.technology/portrait/small/s_27_123_2012_12_05_1.jpg?lm=1,N/A,15.09.1974,Basel,Retired
73,Rogério,Unknown,70,22,10,4.729,N/A,Rogério,Unknown,5,2,Grasshopper Club Zurich,Attack - Centre-Forward,"1,82 m",Brazil,br,https://www.transfermarkt.us/rogerio/profil/spieler/6678,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,12.06.1980,Unknown,Retired
74,Nikola Gjorgjev,Никола Ѓорѓев,124,22,20,7.198,N/A,Gjorgjev,#23,9,0,Grasshopper Club Zurich,Midfield - Left Midfield,"1,74 m",North Macedonia,mk,https://www.transfermarkt.us/nikola-gjorgjev/profil/spieler/237673,https://img.a.transfermarkt.technology/portrait/small/237673-1722871810.jpg?lm=1,N/A,22.08.1997,Zürich,FC Aarau
75,Mikheil Kavelashvili,მიხეილ ყაველაშვილი,74,21,0,4.877,N/A,Kavelashvili,Unknown,4,0,Grasshopper Club Zurich,Attack - Centre-Forward,"1,80 m",Georgia,ge,https://www.transfermarkt.us/mikheil-kavelashvili/profil/spieler/4933,https://img.a.transfermarkt.technology/portrait/small/4933-1674676247.jpg?lm=1,N/A,22.07.1971,Bolnisi,Retired
76,Kurt Scheller,Kurt Rudolf Scheller,41,21,0,3.690,N/A,Scheller,Unknown,0,0,Grasshopper Club Zurich,Attack,Unknown,Switzerland,ch,https://www.transfermarkt.us/kurt-scheller/profil/spieler/290510,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,22.03.1932,Unknown,Retired
77,Alexandre Comisetti,Unknown,118,21,0,8.403,N/A,Comisetti,Unknown,30,0,Grasshopper Club Zurich,Midfield - Left Midfield,,Switzerland,ch,https://www.transfermarkt.us/alexandre-comisetti/profil/spieler/4817,https://img.a.transfermarkt.technology/portrait/small/4817-1619935513.jpg?lm=1,N/A,21.07.1973,Saint-Loup,Retired
78,Alfred Gröbli,Unknown,147,21,1,12.438,N/A,Gröbli,Unknown,6,0,Grasshopper Club Zurich,Midfield,"1,76 m",Switzerland,ch,https://www.transfermarkt.us/alfred-grobli/profil/spieler/301070,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,29.08.1947,Unknown,Retired
79,Efan Ekoku,Unknown,33,21,0,2.740,N/A,Ekoku,Unknown,3,0,Grasshopper Club Zurich,Attack - Centre-Forward,"1,88 m",Nigeria,ng,https://www.transfermarkt.us/efan-ekoku/profil/spieler/102315,https://img.a.transfermarkt.technology/portrait/small/s_102315_123_2012_1.jpg?lm=1,N/A,08.06.1967,Manchester,Retired
