rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
14,Drazen Govic,Dražen Gović,72,12,12,5.124,N/A,Govic,Unknown,12,0,HNK Sibenik,Midfield - Left Midfield,"1,87 m",Croatia,hr,https://www.transfermarkt.us/drazen-govic/profil/spieler/27856,https://img.a.transfermarkt.technology/portrait/small/27856-1645780310.png?lm=1,N/A,29.04.1981,Šibenik,---
15,Martin Vukorepa,Unknown,143,12,0,12.668,N/A,Vukorepa,Unknown,16,1,HNK Sibenik,Defender - Centre-Back,"1,84 m",Croatia,hr,https://www.transfermarkt.us/martin-vukorepa/profil/spieler/388128,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,19.11.1996,Šibenik,NK Mihovil Sibenik
16,Theophilus Solomon,Unknown,34,11,0,2.877,N/A,Solomon,#45,9,0,HNK Sibenik,Attack - Centre-Forward,"1,83 m",Nigeria,ng,https://www.transfermarkt.us/theophilus-solomon/profil/spieler/318804,https://img.a.transfermarkt.technology/portrait/small/318804-1606635403.png?lm=1,N/A,18.01.1996,Kaduna,KF Vushtrria
17,Marin Jakolis,Marin Jakoliš,30,11,5,2.357,N/A,Jakolis,#44,6,0,HNK Sibenik,Attack - Left Winger,"1,82 m",Croatia,hr,https://www.transfermarkt.us/marin-jakolis/profil/spieler/261963,https://img.a.transfermarkt.technology/portrait/small/261963-1614710658.jpg?lm=1,N/A,26.12.1996,Šibenik,Macarthur FC
18,Deni Juric,Deni Jurić,37,11,3,2.884,N/A,Juric,#11,9,0,HNK Sibenik,Attack - Centre-Forward,"1,89 m",Australia,au,https://www.transfermarkt.us/deni-juric/profil/spieler/407697,https://img.a.transfermarkt.technology/portrait/small/407697-1619465208.jpg?lm=1,N/A,03.09.1997,Kogarah,FC Koper
19,Ante Zivkovic,Ante Živković,60,10,0,2.513,N/A,Zivkovic,#9,2,0,HNK Sibenik,Attack - Centre-Forward,"1,87 m",Croatia,hr,https://www.transfermarkt.us/ante-zivkovic/profil/spieler/209181,https://img.a.transfermarkt.technology/portrait/small/209181-1663750806.jpeg?lm=1,N/A,21.05.1993,Šibenik,HSK Posusje
20,Luka Juricic,Luka Juričić,21,10,2,1.412,N/A,Juricic,Unknown,2,0,HNK Sibenik,Attack - Centre-Forward,"1,90 m",Bosnia-Herzegovina,unknown,https://www.transfermarkt.us/luka-juricic/profil/spieler/350759,https://img.a.transfermarkt.technology/portrait/small/350759-1694764201.png?lm=1,N/A,25.11.1996,Neustadt an der Aisch,CFR Cluj
21,Mario Curic,Mario Ćurić,101,10,9,8.172,N/A,Curic,#97,11,0,HNK Sibenik,Midfield - Defensive Midfield,"1,82 m",Croatia,hr,https://www.transfermarkt.us/mario-curic/profil/spieler/531350,https://img.a.transfermarkt.technology/portrait/small/531350-1720981181.png?lm=1,N/A,28.09.1998,Split,Torpedo Moscow
22,Marko Bulat,Unknown,98,9,8,8.149,N/A,Bulat,#7,16,0,HNK Sibenik,Midfield - Attacking Midfield,"1,78 m",Croatia,hr,https://www.transfermarkt.us/marko-bulat/profil/spieler/491039,https://img.a.transfermarkt.technology/portrait/small/491039-1662491864.jpg?lm=1,N/A,26.09.2001,Šibenik,Standard Liège
23,Ivan Rodic,Ivan Rodić,27,9,5,2.126,N/A,Rodic,Unknown,6,0,HNK Sibenik,Attack - Left Winger,"1,81 m",Croatia,hr,https://www.transfermarkt.us/ivan-rodic/profil/spieler/47375,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,11.11.1985,Split,NK Uskok Klis
24,Antonio Marin,Unknown,37,8,7,3.054,N/A,Marin,#99,5,0,HNK Sibenik,Attack - Left Winger,"1,82 m",Croatia,hr,https://www.transfermarkt.us/antonio-marin/profil/spieler/371016,https://img.a.transfermarkt.technology/portrait/small/371016-1605122569.jpg?lm=1,N/A,09.01.2001,Zagreb,NK Olimpija Ljubljana
25,Antonio Jakolis,Antonio Jakoliš,87,8,8,5.797,N/A,Jakolis,#70,8,0,HNK Sibenik,Attack - Right Winger,"1,75 m",Croatia,hr,https://www.transfermarkt.us/antonio-jakolis/profil/spieler/81349,https://img.a.transfermarkt.technology/portrait/small/81349-1690395049.png?lm=1,N/A,28.02.1992,Varaždin,HNK Sibenik
26,Drazen Jelic,Dražen Jelić,35,8,2,2.328,N/A,Jelic,Unknown,3,0,HNK Sibenik,Attack - Centre-Forward,"1,90 m",Croatia,hr,https://www.transfermarkt.us/drazen-jelic/profil/spieler/28415,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,09.07.1982,Tešanj,BSK Olympia Neugablonz
27,Frane Vitaic,Frane Vitaić,29,8,5,2.510,N/A,Vitaic,Unknown,3,0,HNK Sibenik,Midfield - Defensive Midfield,"1,87 m",Croatia,hr,https://www.transfermarkt.us/frane-vitaic/profil/spieler/38368,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,07.06.1982,Split,Retired
28,Carlos Torres,Carlos Eduardo Torres Góngora,50,8,3,2.372,N/A,Torres,Unknown,5,0,HNK Sibenik,Attack - Centre-Forward,Unknown,Colombia,co,https://www.transfermarkt.us/carlos-torres/profil/spieler/837442,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,20.10.2002,Ricaurte,Envigado FC
29,Ante Rukavina,Unknown,17,8,0,1.527,N/A,Rukavina,Unknown,0,0,HNK Sibenik,Attack - Centre-Forward,"1,86 m",Croatia,hr,https://www.transfermarkt.us/ante-rukavina/profil/spieler/44247,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,18.06.1986,Sibenik,Retired
30,Grgo Zivkovic,Grgo Živković,91,7,0,6.519,N/A,Zivkovic,Unknown,15,0,HNK Sibenik,Midfield - Defensive Midfield,"1,80 m",Croatia,hr,https://www.transfermarkt.us/grgo-zivkovic/profil/spieler/209182,https://img.a.transfermarkt.technology/portrait/small/209182-1693047995.png?lm=1,N/A,23.11.1993,Šibenik,SV Hinterberg
31,Luka Fustin,Luka Fuštin,79,7,0,2.863,N/A,Fustin,Unknown,16,0,HNK Sibenik,Midfield - Attacking Midfield,"1,79 m",Croatia,hr,https://www.transfermarkt.us/luka-fustin/profil/spieler/209183,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,17.02.1993,Šibenik,NK Vodice
32,Emir Sahiti,Unknown,35,7,2,2.373,N/A,Sahiti,#29,5,0,HNK Sibenik,Attack - Right Winger,"1,74 m",Kosovo,unknown,https://www.transfermarkt.us/emir-sahiti/profil/spieler/403177,https://img.a.transfermarkt.technology/portrait/small/403177-1728398531.jpg?lm=1,N/A,29.11.1998,Zemun,Hamburger SV
33,Zeljko Malcic,Željko Malčić,35,7,4,2.395,N/A,Malcic,#48,8,0,HNK Sibenik,Attack - Centre-Forward,"1,81 m",Croatia,hr,https://www.transfermarkt.us/zeljko-malcic/profil/spieler/59391,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,15.11.1981,Vinkovci,1.FC Calmbach
34,Ivan Cvijanovic,Ivan Cvijanović,32,7,0,2.661,N/A,Cvijanovic,#55,5,0,HNK Sibenik,Defender - Left-Back,"1,85 m",Croatia,hr,https://www.transfermarkt.us/ivan-cvijanovic/profil/spieler/744078,https://img.a.transfermarkt.technology/portrait/small/744078-1663608207.jpg?lm=1,N/A,09.10.2003,Zagreb,NK Osijek
35,Ivan Antunovic,Ivan Antunović,41,7,2,2.222,N/A,Antunovic,Unknown,1,0,HNK Sibenik,Attack - Centre-Forward,"1,80 m",Croatia,hr,https://www.transfermarkt.us/ivan-antunovic/profil/spieler/391682,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,16.10.1995,Požega,NK Slavonija Pozega
36,Mohammed Aliyu,Mohammed Okechukwu Aliyu,55,6,0,3.933,N/A,Aliyu,Unknown,4,0,HNK Sibenik,Attack,"1,78 m",Nigeria,ng,https://www.transfermarkt.us/mohammed-aliyu/profil/spieler/319910,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,05.09.1995,Umuna,NK Primorac Biograd
37,Ivan Dolcek,Ivan Dolček,33,6,2,2.035,N/A,Dolcek,#11,5,0,HNK Sibenik,Attack - Left Winger,"1,81 m",Croatia,hr,https://www.transfermarkt.us/ivan-dolcek/profil/spieler/554565,https://img.a.transfermarkt.technology/portrait/small/554565-1694540127.jpg?lm=1,N/A,24.04.2000,Koprivnica,Slaven Belupo Koprivnica
38,Duje Cop,Duje Čop,24,6,2,1.582,N/A,Cop,#9,4,0,HNK Sibenik,Attack - Centre-Forward,"1,84 m",Croatia,hr,https://www.transfermarkt.us/duje-cop/profil/spieler/46415,https://img.a.transfermarkt.technology/portrait/small/46415-1616873828.jpg?lm=1,N/A,01.02.1990,Vinkovci,HNK Rijeka
39,Stipan Banic,Stipan Banić,27,5,0,915.000,N/A,Banic,Unknown,5,0,HNK Sibenik,Midfield - Defensive Midfield,"1,85 m",Croatia,hr,https://www.transfermarkt.us/stipan-banic/profil/spieler/454908,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,19.05.1998,Zadar,NK Primorac Biograd
40,Toni Spanja,Toni Španja,100,5,2,5.450,N/A,Spanja,Unknown,15,0,HNK Sibenik,Midfield - Defensive Midfield,"1,73 m",Croatia,hr,https://www.transfermarkt.us/toni-spanja/profil/spieler/195166,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,21.08.1992,Šibenik,NK Vodice
41,Marin Batur,Unknown,24,5,2,874.000,N/A,Batur,Unknown,2,1,HNK Sibenik,Attack - Left Winger,"1,73 m",Croatia,hr,https://www.transfermarkt.us/marin-batur/profil/spieler/44213,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,09.03.1983,Zadar,NK Polaca
42,Mario Marina,Unknown,45,5,0,3.590,N/A,Marina,#24,17,0,HNK Sibenik,Midfield - Defensive Midfield,"1,84 m",Croatia,hr,https://www.transfermarkt.us/mario-marina/profil/spieler/206939,https://img.a.transfermarkt.technology/portrait/small/206939-1736611195.png?lm=1,N/A,03.08.1989,Bugojno,NK Varazdin
43,Marko Brekalo,Unknown,30,5,0,1.918,N/A,Brekalo,Unknown,4,0,HNK Sibenik,Attack - Centre-Forward,"1,90 m",Croatia,hr,https://www.transfermarkt.us/marko-brekalo/profil/spieler/216757,https://img.a.transfermarkt.technology/portrait/small/216757-1639408881.JPG?lm=1,N/A,24.11.1992,Zagreb,NK Karlovac 1919
44,Ivan Laca,Ivan Laća,61,5,5,1.545,N/A,Laca,#11,3,0,HNK Sibenik,Attack - Centre-Forward,Unknown,Croatia,hr,https://www.transfermarkt.us/ivan-laca/profil/spieler/663898,https://img.a.transfermarkt.technology/portrait/small/663898-1738957658.jpg?lm=1,N/A,15.02.2003,Šibenik,HNK Sibenik
45,Kruno Jambrusic,Kruno Jambrušić,17,5,2,938.000,N/A,Jambrusic,Unknown,1,0,HNK Sibenik,Attack - Right Winger,"1,73 m",Croatia,hr,https://www.transfermarkt.us/kruno-jambrusic/profil/spieler/34477,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,07.02.1984,Koprivnica,NK Tehnicar 1974 Cvetkovec
46,Karlo Bilic,Karlo Bilić,78,5,0,6.229,N/A,Bilic,#77,13,0,HNK Sibenik,Defender - Centre-Back,"1,88 m",Croatia,hr,https://www.transfermarkt.us/karlo-bilic/profil/spieler/364579,https://img.a.transfermarkt.technology/portrait/small/364579-1604153806.jpg?lm=1,N/A,06.09.1993,Split,NK Rudar Velenje
47,Ivan Santini,Unknown,23,4,1,1.874,N/A,Santini,#18,9,0,HNK Sibenik,Attack - Centre-Forward,"1,90 m",Croatia,hr,https://www.transfermarkt.us/ivan-santini/profil/spieler/45832,https://img.a.transfermarkt.technology/portrait/small/45832-1699365842.jpg?lm=1,N/A,21.05.1989,Zadar,HNK Sibenik
48,Kristijan Caval,Kristijan Čaval,28,4,2,2.216,N/A,Caval,Unknown,5,0,HNK Sibenik,Defender - Left-Back,"1,79 m",Croatia,hr,https://www.transfermarkt.us/kristijan-caval/profil/spieler/27837,https://img.a.transfermarkt.technology/portrait/small/s_27837_144_2012_1.jpg?lm=1,N/A,11.10.1978,Rijeka,Retired
49,Andrej Vuk,Unknown,29,4,3,1.698,N/A,Vuk,Unknown,2,0,HNK Sibenik,Attack,"1,86 m",Croatia,hr,https://www.transfermarkt.us/andrej-vuk/profil/spieler/47256,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,22.03.1989,Čakovec,NK Zelina
50,Roko Mislov,Roko Mišlov,37,4,0,2.885,N/A,Mislov,#18,5,0,HNK Sibenik,Midfield - Defensive Midfield,"1,90 m",Croatia,hr,https://www.transfermarkt.us/roko-mislov/profil/spieler/50808,https://img.a.transfermarkt.technology/portrait/small/50808-1694078902.jpg?lm=1,N/A,26.05.1988,Zadar,FC Hertha Wels
51,Jonathan,Unknown,37,4,0,2.611,N/A,Jonathan,Unknown,12,0,HNK Sibenik,Attack,Unknown,Brazil,br,https://www.transfermarkt.us/jonathan/profil/spieler/458257,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,23.03.1995,São Paulo,Retired
52,Ivan Fustar,Ivan Fuštar,73,4,3,5.796,N/A,Fustar,#55,10,0,HNK Sibenik,Defender - Centre-Back,"1,87 m",Croatia,hr,https://www.transfermarkt.us/ivan-fustar/profil/spieler/48841,https://img.a.transfermarkt.technology/portrait/small/s_48841_2362_2014_05_13_1.jpg?lm=1,N/A,18.08.1989,Split,Brindisi FC
53,Nikola Rak,Unknown,48,4,11,3.221,N/A,Rak,Unknown,4,0,HNK Sibenik,Attack - Right Winger,"1,73 m",Croatia,hr,https://www.transfermarkt.us/nikola-rak/profil/spieler/190636,https://img.a.transfermarkt.technology/portrait/small/190636-1697231047.png?lm=1,N/A,29.08.1987,Zagreb,GNK Tigar Sveta Nedelja
54,Gabriel,Unknown,51,4,4,3.330,N/A,Gabriel,Unknown,6,0,HNK Sibenik,Midfield - Central Midfield,"1,75 m",Brazil,br,https://www.transfermarkt.us/gabriel/profil/spieler/44217,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,04.07.1984,Boa Esperança do Iguaçu,Retired
55,Haruki Arai,新井 晴樹,40,3,2,3.499,N/A,Arai,#7,2,0,HNK Sibenik,Midfield - Left Midfield,"1,70 m",Japan,jp,https://www.transfermarkt.us/haruki-arai/profil/spieler/854668,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,12.04.1998,"---, Saitama",Sagan Tosu
56,Mateo Barac,Mateo Barać,28,3,0,2.550,N/A,Barac,#44,6,0,HNK Sibenik,Defender - Centre-Back,"1,94 m",Croatia,hr,https://www.transfermarkt.us/mateo-barac/profil/spieler/329629,https://img.a.transfermarkt.technology/portrait/small/329629-1661627073.png?lm=1,N/A,20.07.1994,Sinj,NK Varazdin
57,Nikola Kalinić,Unknown,8,3,0,634.000,N/A,Kalinić,Unknown,0,0,HNK Sibenik,Attack - Centre-Forward,"1,87 m",Croatia,hr,https://www.transfermarkt.us/nikola-kalinic/profil/spieler/36371,https://img.a.transfermarkt.technology/portrait/small/36371-1662878081.jpg?lm=1,N/A,05.01.1988,Solin,Retired
58,Toni Kolega,Unknown,51,3,6,3.857,N/A,Kolega,#22,2,0,HNK Sibenik,Attack - Left Winger,"1,75 m",Croatia,hr,https://www.transfermarkt.us/toni-kolega/profil/spieler/532770,https://img.a.transfermarkt.technology/portrait/small/532770-1612713547.png?lm=1,N/A,10.10.1998,Zadar,HNK Sibenik
59,Hrvoje Spahija,Unknown,61,3,1,3.957,N/A,Spahija,Unknown,12,0,HNK Sibenik,Defender - Centre-Back,"1,90 m",Croatia,hr,https://www.transfermarkt.us/hrvoje-spahija/profil/spieler/80814,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,23.03.1988,Šibenik,NK Vodice
60,Iker Pozo,Iker Pozo La Rosa,53,3,4,3.528,N/A,Pozo,#21,13,0,HNK Sibenik,Midfield - Defensive Midfield,"1,76 m",Spain,es,https://www.transfermarkt.us/iker-pozo/profil/spieler/445096,https://img.a.transfermarkt.technology/portrait/small/445096-1588755972.jpg?lm=1,N/A,06.08.2000,Fuengirola,HNK Sibenik
61,Antonio Franja,Unknown,12,3,1,612.000,N/A,Franja,Unknown,1,0,HNK Sibenik,Attack - Left Winger,"1,79 m",Croatia,hr,https://www.transfermarkt.us/antonio-franja/profil/spieler/6864,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,08.06.1978,Zagreb,Retired
62,Lovre Kulusic,Lovre Kulušić,24,3,1,668.000,N/A,Kulusic,#27,1,0,HNK Sibenik,Midfield - Attacking Midfield,"1,92 m",Croatia,hr,https://www.transfermarkt.us/lovre-kulusic/profil/spieler/1151870,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,15.11.2006,Šibenik,HNK Sibenik
63,Ivan Bozic,Ivan Božić,58,3,0,2.780,N/A,Bozic,Unknown,6,1,HNK Sibenik,Attack - Centre-Forward,"1,86 m",Croatia,hr,https://www.transfermarkt.us/ivan-bozic/profil/spieler/41409,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,19.11.1983,Sarajevo,Retired
64,David Toshevski,Давид Тошевски,16,3,3,786.000,N/A,Toshevski,#10,2,0,HNK Sibenik,Attack - Centre-Forward,"1,87 m",North Macedonia,mk,https://www.transfermarkt.us/david-toshevski/profil/spieler/542338,https://img.a.transfermarkt.technology/portrait/small/542338-1723812009.jpg?lm=1,N/A,16.07.2001,Skopje,SK Austria Klagenfurt
65,Ivan Roca,Unknown,136,3,1,10.354,N/A,Roca,#28,25,0,HNK Sibenik,Midfield - Defensive Midfield,Unknown,Croatia,hr,https://www.transfermarkt.us/ivan-roca/profil/spieler/454907,https://img.a.transfermarkt.technology/portrait/small/454907-1549396301.jpg?lm=1,N/A,31.03.1996,Šibenik,HNK Sibenik
66,Yusuf Musa,Unknown,91,3,0,7.462,N/A,Musa,Unknown,19,0,HNK Sibenik,Defender - Left-Back,"1,70 m",Nigeria,ng,https://www.transfermarkt.us/yusuf-musa/profil/spieler/427372,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,17.11.1996,Kaduna,NK Primorac Biograd
67,Perica Sare,Perica Šare,68,3,0,5.783,N/A,Sare,Unknown,15,2,HNK Sibenik,Defender - Left-Back,"1,90 m",Croatia,hr,https://www.transfermarkt.us/perica-sare/profil/spieler/156788,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,06.02.1991,Zadar,NK Primorac Biograd
68,Zoran Plazonic,Zoran Plazonić,13,2,0,1.056,N/A,Plazonic,Unknown,4,0,HNK Sibenik,Midfield - Defensive Midfield,"1,80 m",Croatia,hr,https://www.transfermarkt.us/zoran-plazonic/profil/spieler/46426,https://img.a.transfermarkt.technology/portrait/small/s_46426_1242_2013_12_05_1.jpg?lm=1,N/A,01.02.1989,Split,NK Imotski
69,Roko Brajkovic,Roko Brajković,14,2,0,337.000,N/A,Brajkovic,Unknown,0,0,HNK Sibenik,Midfield - Attacking Midfield,"1,85 m",Croatia,hr,https://www.transfermarkt.us/roko-brajkovic/profil/spieler/938441,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,13.07.2003,Zadar,NK Dubrava Tim kabel
70,Mario Budimir,Unknown,8,2,0,423.000,N/A,Budimir,Unknown,0,0,HNK Sibenik,Attack - Centre-Forward,"1,93 m",Croatia,hr,https://www.transfermarkt.us/mario-budimir/profil/spieler/41759,https://img.a.transfermarkt.technology/portrait/small/s_41759_2784_2013_10_04_1.jpg?lm=1,N/A,12.02.1986,Sinj,Without Club
71,Jusuf Dajic,Jusuf Dajić,18,2,1,985.000,N/A,Dajic,Unknown,2,0,HNK Sibenik,Attack - Centre-Forward,"1,79 m",Bosnia-Herzegovina,unknown,https://www.transfermarkt.us/jusuf-dajic/profil/spieler/27844,https://img.a.transfermarkt.technology/portrait/small/s_27844_3552_2012_2.jpg?lm=1,N/A,21.08.1984,Modriča,Retired
72,Ivan Brecevic,Ivan Brečević,12,2,1,478.000,N/A,Brecevic,Unknown,0,0,HNK Sibenik,Attack - Centre-Forward,"1,89 m",Croatia,hr,https://www.transfermarkt.us/ivan-brecevic/profil/spieler/125621,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,28.07.1987,Koper,NK Buje Zigante tartufi
73,Marko Basic,Marko Bašić,20,2,0,1.685,N/A,Basic,Unknown,1,1,HNK Sibenik,Defender - Centre-Back,"1,85 m",Croatia,hr,https://www.transfermarkt.us/marko-basic/profil/spieler/27529,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,13.09.1984,Šibenik,Retired
74,Josko Kovac,Joško Kovač,30,2,1,781.000,N/A,Kovac,Unknown,1,0,HNK Sibenik,Midfield - Attacking Midfield,"1,88 m",Croatia,hr,https://www.transfermarkt.us/josko-kovac/profil/spieler/66562,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,11.02.1987,Split,Retired
75,Jamilu Collins,Unknown,26,2,0,2.196,N/A,Collins,#17,3,0,HNK Sibenik,Defender - Left-Back,"1,83 m",Nigeria,ng,https://www.transfermarkt.us/jamilu-collins/profil/spieler/254934,https://img.a.transfermarkt.technology/portrait/small/254934-1739349717.jpg?lm=1,N/A,05.08.1994,Kaduna,Cardiff City
76,Kresimir Makarin,Krešimir Makarin,12,2,2,412.000,N/A,Makarin,Unknown,0,0,HNK Sibenik,Attack,"1,81 m",Croatia,hr,https://www.transfermarkt.us/kresimir-makarin/profil/spieler/24607,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,07.01.1987,Rijeka,Retired
77,Karlo Speljak,Karlo Špeljak,29,2,1,1.448,N/A,Speljak,Unknown,1,0,HNK Sibenik,Attack - Left Winger,"1,76 m",Croatia,hr,https://www.transfermarkt.us/karlo-speljak/profil/spieler/943464,https://img.a.transfermarkt.technology/portrait/small/943464-1731444076.JPG?lm=1,N/A,14.03.2003,Zagreb,NK Jarun
78,Mario Juric,Mario Jurić,10,2,1,818.000,N/A,Juric,Unknown,1,0,HNK Sibenik,Attack - Right Winger,"1,83 m",Bosnia-Herzegovina,unknown,https://www.transfermarkt.us/mario-juric/profil/spieler/19066,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,07.08.1976,Gradacac,Retired
79,Dario Kristo,Dario Krišto,22,2,1,1.633,N/A,Kristo,Unknown,1,0,HNK Sibenik,Defender - Centre-Back,"1,90 m",Croatia,hr,https://www.transfermarkt.us/dario-kristo/profil/spieler/45808,https://img.a.transfermarkt.technology/portrait/small/s_45808_6808_2012_1.jpg?lm=1,N/A,05.03.1989,Tomislavgrad,HNK Sloga Mravince
