rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
32,Rodolfo Pizarro,Rodolfo Gilbert Pizarro Thomas,58,15,10,4.519,N/A,Pizarro,#22,10,1,Deportivo Guadalajara,Midfield - Attacking Midfield,"1,79 m",Mexico,mx,https://www.transfermarkt.us/rodolfo-pizarro/profil/spieler/234918,https://img.a.transfermarkt.technology/portrait/small/234918-1678566039.jpg?lm=1,N/A,15.02.1994,Tampico,Mazatlán FC
33,Fernando Beltrán,Fernando Beltrán Cruz,241,15,13,16.155,N/A,Beltrán,#20,27,1,Deportivo Guadalajara,Midfield - Central Midfield,"1,63 m",Mexico,mx,https://www.transfermarkt.us/fernando-beltran/profil/spieler/549294,https://img.a.transfermarkt.technology/portrait/small/549294-1564488371.png?lm=1,N/A,08.05.1998,Mexico City,Deportivo Guadalajara
34,Jair García,Jair García Gamboa,82,15,0,5.066,N/A,García,Unknown,7,3,Deportivo Guadalajara,Attack - Centre-Forward,"1,77 m",Mexico,mx,https://www.transfermarkt.us/jair-garcia/profil/spieler/52998,https://img.a.transfermarkt.technology/portrait/small/s_52998_18662_2013_03_20_1.jpg?lm=1,N/A,25.10.1978,Guadalajara,Retired
35,Jesús Arellano,José de Jesús Arellano Alcocer,75,15,3,6.306,N/A,Arellano,Unknown,17,1,Deportivo Guadalajara,Attack - Right Winger,"1,71 m",Mexico,mx,https://www.transfermarkt.us/jesus-arellano/profil/spieler/29571,https://img.a.transfermarkt.technology/portrait/small/29571-1720408163.jpg?lm=1,N/A,08.05.1973,Monterrey,Retired
36,Ricardo Peláez,Ricardo Peláez Linares,31,14,4,2.634,N/A,Peláez,Unknown,7,0,Deportivo Guadalajara,Attack - Centre-Forward,"1,87 m",Mexico,mx,https://www.transfermarkt.us/ricardo-pelaez/profil/spieler/102891,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,14.03.1964,Mexico City,Retired
37,Carlos Cisneros,Carlos Ernesto Cisneros Barajas,196,13,19,11.592,N/A,Cisneros,#24,25,2,Deportivo Guadalajara,Attack - Left Winger,"1,75 m",Mexico,mx,https://www.transfermarkt.us/carlos-cisneros/profil/spieler/258207,https://img.a.transfermarkt.technology/portrait/small/258207-1580382221.jpg?lm=1,N/A,30.08.1993,Guadalajara,Club León FC
38,Jesús Angulo,Jesús Ricardo Angulo Uriarte,86,13,7,5.124,N/A,Angulo,#10,1,0,Deportivo Guadalajara,Midfield - Attacking Midfield,"1,72 m",Mexico,mx,https://www.transfermarkt.us/jesus-angulo/profil/spieler/411709,https://img.a.transfermarkt.technology/portrait/small/411709-1579697816.png?lm=1,N/A,20.02.1997,Culiacán Rosales,Deportivo Toluca
39,Johnnie García,Johnnie García López,160,13,0,11.265,N/A,García,Unknown,32,3,Deportivo Guadalajara,Defender - Centre-Back,"1,81 m",Mexico,mx,https://www.transfermarkt.us/johnnie-garcia/profil/spieler/44660,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,19.07.1978,Guadalajara,Retired
40,Claudio Suárez,Claudio Luis Suárez Sánchez,143,12,0,12.694,N/A,Suárez,Unknown,20,0,Deportivo Guadalajara,Defender - Centre-Back,"1,78 m",Mexico,mx,https://www.transfermarkt.us/claudio-suarez/profil/spieler/39494,https://img.a.transfermarkt.technology/portrait/small/39494-1720389903.jpg?lm=1,N/A,17.12.1968,Texcoco,Retired
41,Aldo de Nigris,Jesús Aldo de Nigris Guajardo,60,12,6,3.770,N/A,de Nigris,Unknown,6,0,Deportivo Guadalajara,Attack - Centre-Forward,"1,84 m",Mexico,mx,https://www.transfermarkt.us/aldo-de-nigris/profil/spieler/53787,https://img.a.transfermarkt.technology/portrait/small/53787-1469189075.png?lm=1,N/A,22.07.1983,Monterrey,Retired
42,Xavier Báez,Xavier Iván Báez Gamiño,208,11,16,15.010,N/A,Báez,Unknown,38,1,Deportivo Guadalajara,Midfield - Defensive Midfield,"1,71 m",Mexico,mx,https://www.transfermarkt.us/xavier-baez/profil/spieler/50945,https://img.a.transfermarkt.technology/portrait/small/50945-1637864710.jpg?lm=1,N/A,22.07.1987,Reynosa,Retired
43,Ronaldo Cisneros,Ronaldo Cisneros Morell,81,11,4,3.163,N/A,Cisneros,#18,0,0,Deportivo Guadalajara,Attack - Centre-Forward,"1,80 m",Mexico,mx,https://www.transfermarkt.us/ronaldo-cisneros/profil/spieler/312570,https://img.a.transfermarkt.technology/portrait/small/312570-1651253069.jpg?lm=1,N/A,08.01.1997,Torreón,Querétaro FC
44,Ricardo Marín,Ricardo Marín Sánchez,59,11,3,3.590,N/A,Marín,#18,3,0,Deportivo Guadalajara,Attack - Centre-Forward,"1,81 m",Mexico,mx,https://www.transfermarkt.us/ricardo-marin/profil/spieler/400194,https://img.a.transfermarkt.technology/portrait/small/400194-1686615307.jpg?lm=1,N/A,18.03.1998,Mexico City,Puebla FC
45,Rafael Medina,Rafael Medina Rodríguez,135,11,1,9.037,N/A,Medina,Unknown,21,1,Deportivo Guadalajara,Midfield - Central Midfield,"1,77 m",Mexico,mx,https://www.transfermarkt.us/rafael-medina/profil/spieler/53941,https://img.a.transfermarkt.technology/portrait/small/s_53941_5138_2013_03_20_1.jpg?lm=1,N/A,08.10.1979,Guadalajara,Retired
46,Cristian Calderón,Cristian Yonathan Calderón del Real,111,10,8,6.669,N/A,Calderón,#18,12,0,Deportivo Guadalajara,Defender - Left-Back,"1,77 m",Mexico,mx,https://www.transfermarkt.us/cristian-calderon/profil/spieler/408534,https://img.a.transfermarkt.technology/portrait/small/408534-1579698129.png?lm=1,N/A,24.05.1997,Tepic,CF América
47,Cade Cowell,Cade Dylan Cowell,49,10,4,2.479,N/A,Cowell,#16,1,1,Deportivo Guadalajara,Attack - Left Winger,"1,82 m",United States,us,https://www.transfermarkt.us/cade-cowell/profil/spieler/647235,https://img.a.transfermarkt.technology/portrait/small/647235-1678019743.jpg?lm=1,N/A,14.10.2003,"Ceres, California",Deportivo Guadalajara
48,Héctor del Ángel,Héctor Ramón del Ángel Rivera,77,10,0,3.747,N/A,del Ángel,Unknown,7,1,Deportivo Guadalajara,Attack,"1,85 m",Mexico,mx,https://www.transfermarkt.us/hector-del-angel/profil/spieler/949205,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,06.03.1971,El Higo,Retired
49,Orbelín Pineda,Orbelín Pineda Alvarado,128,10,8,9.652,N/A,Pineda,#13,16,1,Deportivo Guadalajara,Midfield - Central Midfield,"1,69 m",Mexico,mx,https://www.transfermarkt.us/orbelin-pineda/profil/spieler/334042,https://img.a.transfermarkt.technology/portrait/small/334042-1728415616.png?lm=1,N/A,24.03.1996,Coyuca de Catalán,AEK Athens
50,Oswaldo Alanís,Oswaldo Alanís Pantoja,82,9,4,6.988,N/A,Alanís,Unknown,4,0,Deportivo Guadalajara,Defender - Centre-Back,"1,83 m",Mexico,mx,https://www.transfermarkt.us/oswaldo-alanis/profil/spieler/106282,https://img.a.transfermarkt.technology/portrait/small/106282-1618851430.jpg?lm=1,N/A,18.03.1989,Morelia,Without Club
51,Miguel Ponce,Miguel Ángel Ponce Briseño,292,9,15,22.220,N/A,Ponce,Unknown,51,4,Deportivo Guadalajara,Defender - Left-Back,"1,76 m",Mexico,mx,https://www.transfermarkt.us/miguel-ponce/profil/spieler/147632,https://img.a.transfermarkt.technology/portrait/small/s_147632_6711_2013_07_26_1.jpg?lm=1,N/A,12.04.1989,"Sacramento, California",Retired
52,Giovani Hernández,Emmanuel Giovani Hernández Neri,86,9,2,4.306,N/A,Hernández,#10,5,0,Deportivo Guadalajara,Midfield - Attacking Midfield,"1,73 m",Mexico,mx,https://www.transfermarkt.us/giovani-hernandez/profil/spieler/232669,https://img.a.transfermarkt.technology/portrait/small/232669-1453891432.jpg?lm=1,N/A,04.01.1993,Guadalajara,Correcaminos de la UAT
53,Gonzalo Pineda,Gonzalo Pineda Reyes,167,9,7,12.949,N/A,Pineda,Unknown,44,3,Deportivo Guadalajara,Midfield - Central Midfield,"1,79 m",Mexico,mx,https://www.transfermarkt.us/gonzalo-pineda/profil/spieler/31383,https://img.a.transfermarkt.technology/portrait/small/31383-1417093900.jpg?lm=1,N/A,19.10.1982,Mexico City,Retired
54,Marco Antonio Ruiz,Marco Antonio Ruiz García,95,9,1,8.032,N/A,Ruiz,Unknown,24,1,Deportivo Guadalajara,Midfield,"1,80 m",Mexico,mx,https://www.transfermarkt.us/marco-antonio-ruiz/profil/spieler/224413,https://img.a.transfermarkt.technology/portrait/small/s_224413_123_2013_10_02_1.jpg?lm=1,N/A,12.07.1969,Tampico,Retired
55,Carlos Peña,Carlos Alberto Peña Rodríguez,43,8,1,2.635,N/A,Peña,#27,4,0,Deportivo Guadalajara,Midfield - Attacking Midfield,"1,75 m",Mexico,mx,https://www.transfermarkt.us/carlos-pena/profil/spieler/147266,https://img.a.transfermarkt.technology/portrait/small/147266-1498211139.jpg?lm=1,N/A,29.03.1990,Ciudad Victoria,Unknown
56,José Mendoza,José de Jesús Mendoza Magaña,30,8,0,2.205,N/A,Mendoza,Unknown,5,0,Deportivo Guadalajara,Midfield,"1,78 m",Mexico,mx,https://www.transfermarkt.us/jose-mendoza/profil/spieler/54853,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,10.01.1979,Mexico City,Retired
57,Jesús Molina,Jesús Antonio Molina Granados,97,8,2,7.667,N/A,Molina,Unknown,24,1,Deportivo Guadalajara,Midfield - Defensive Midfield,"1,85 m",Mexico,mx,https://www.transfermarkt.us/jesus-molina/profil/spieler/58591,https://img.a.transfermarkt.technology/portrait/small/58591-1579697916.png?lm=1,N/A,29.03.1988,Hermosillo,Retired
58,Yael Padilla,Jonathan Yael Padilla Sandoval,54,7,5,1.794,N/A,Padilla,#31,3,1,Deportivo Guadalajara,Attack - Right Winger,"1,74 m",Mexico,mx,https://www.transfermarkt.us/yael-padilla/profil/spieler/955756,https://img.a.transfermarkt.technology/portrait/small/955756-1688488413.jpg?lm=1,N/A,19.12.2005,Guadalajara,Deportivo Guadalajara
59,Alejandro Mayorga,Manuel Alejandro Mayorga Almaráz,68,7,2,4.340,N/A,Mayorga,#5,11,0,Deportivo Guadalajara,Defender - Left-Back,"1,78 m",Mexico,mx,https://www.transfermarkt.us/alejandro-mayorga/profil/spieler/401344,https://img.a.transfermarkt.technology/portrait/small/401344-1564488416.png?lm=1,N/A,29.05.1997,Victoria de Durango,Club Necaxa
60,Francisco Rodríguez,Francisco Javier Rodríguez Pinedo,207,7,2,17.773,N/A,Rodríguez,Unknown,46,7,Deportivo Guadalajara,Defender - Centre-Back,,Mexico,mx,https://www.transfermarkt.us/francisco-rodriguez/profil/spieler/28163,https://img.a.transfermarkt.technology/portrait/small/28163-1720408454.jpg?lm=1,N/A,20.10.1981,Mazatlán,Retired
61,Benjamín Galindo,Benjamín Galindo Marentes,31,7,0,1.749,N/A,Galindo,Unknown,2,0,Deportivo Guadalajara,Midfield - Attacking Midfield,"1,72 m",Mexico,mx,https://www.transfermarkt.us/benjamin-galindo/profil/spieler/102524,https://img.a.transfermarkt.technology/portrait/small/102524-1511855606.png?lm=1,N/A,11.12.1960,Tierra Blanca,Retired
62,Carlos Ochoa,Carlos Augusto Ochoa Mendoza,16,6,2,1.142,N/A,Ochoa,Unknown,0,0,Deportivo Guadalajara,Attack - Centre-Forward,"1,80 m",Mexico,mx,https://www.transfermarkt.us/carlos-ochoa/profil/spieler/7742,https://img.a.transfermarkt.technology/portrait/small/7742-1441289473.jpg?lm=1,N/A,05.03.1978,Apatzingán,Retired
63,Edgar Solís,Edgar Iván Solís Castillón,128,6,9,8.513,N/A,Solís,Unknown,34,1,Deportivo Guadalajara,Defender - Left-Back,"1,74 m",Mexico,mx,https://www.transfermarkt.us/edgar-solis/profil/spieler/58636,https://img.a.transfermarkt.technology/portrait/small/58636-1612514673.jpg?lm=1,N/A,05.03.1987,Guadalajara,Retired
64,Jair Pereira,Jair Pereira Rodríguez,157,6,2,13.056,N/A,Pereira,Unknown,39,1,Deportivo Guadalajara,Defender - Centre-Back,"1,84 m",Mexico,mx,https://www.transfermarkt.us/jair-pereira/profil/spieler/67192,https://img.a.transfermarkt.technology/portrait/small/67192-1544358573.png?lm=1,N/A,07.07.1986,Cuautla,Without Club
65,Patricio Araujo,Patricio Gabriel Araujo Vázquez,332,6,1,25.338,N/A,Araujo,Unknown,82,4,Deportivo Guadalajara,Midfield - Defensive Midfield,"1,76 m",Mexico,mx,https://www.transfermarkt.us/patricio-araujo/profil/spieler/50972,https://img.a.transfermarkt.technology/portrait/small/50972-1414572018.jpg?lm=1,N/A,30.01.1988,Colima,Retired
66,Hedgardo Marín,Hedgardo Marín Arroyo,110,6,0,9.085,N/A,Marín,#26,15,2,Deportivo Guadalajara,Defender - Centre-Back,"1,83 m",Mexico,mx,https://www.transfermarkt.us/hedgardo-marin/profil/spieler/258215,https://img.a.transfermarkt.technology/portrait/small/258215-1544358633.png?lm=1,N/A,21.02.1993,Guadalajara,Cancún FC
67,Manuel Martínez,Manuel Martínez Íñiguez,87,6,3,6.070,N/A,Martínez,Unknown,1,0,Deportivo Guadalajara,Attack,,Mexico,mx,https://www.transfermarkt.us/manuel-martinez/profil/spieler/756086,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,03.01.1972,Guadalajara,Retired
68,Gilberto Sepúlveda,Gilberto Sepúlveda López,186,6,0,15.697,N/A,Sepúlveda,#3,33,1,Deportivo Guadalajara,Defender - Centre-Back,"1,82 m",Mexico,mx,https://www.transfermarkt.us/gilberto-sepulveda/profil/spieler/596929,https://img.a.transfermarkt.technology/portrait/small/596929-1558514353.png?lm=1,N/A,04.02.1999,Guasave,Deportivo Guadalajara
69,Uriel Antuna,Carlos Uriel Antuna Romero,64,6,9,4.549,N/A,Antuna,#22,2,0,Deportivo Guadalajara,Attack - Right Winger,"1,74 m",Mexico,mx,https://www.transfermarkt.us/uriel-antuna/profil/spieler/355998,https://img.a.transfermarkt.technology/portrait/small/355998-1719229988.jpg?lm=1,N/A,21.08.1997,Gómez Palacio,Tigres UANL
70,Carlos Hermosillo,Carlos Manuel Hermosillo Goytortúa,35,6,0,2.843,N/A,Hermosillo,Unknown,11,0,Deportivo Guadalajara,Attack - Centre-Forward,"1,88 m",Mexico,mx,https://www.transfermarkt.us/carlos-hermosillo/profil/spieler/102516,https://img.a.transfermarkt.technology/portrait/small/102516-1511855911.png?lm=1,N/A,24.08.1964,Cerro Azul,Retired
71,Jesús Sánchez,Jesús Enrique Sánchez García,340,6,20,24.245,N/A,Sánchez,Unknown,76,4,Deportivo Guadalajara,Defender - Right-Back,"1,68 m",Mexico,mx,https://www.transfermarkt.us/jesus-sanchez/profil/spieler/108825,https://img.a.transfermarkt.technology/portrait/small/108825-1579697985.png?lm=1,N/A,31.08.1989,San Luis Río Colorado,Retired
72,Michel Vázquez,Ricardo Michel Vázquez Gallién,43,6,4,1.959,N/A,Vázquez,Unknown,1,1,Deportivo Guadalajara,Attack - Centre-Forward,"1,88 m",Mexico,mx,https://www.transfermarkt.us/michel-vazquez/profil/spieler/146705,https://img.a.transfermarkt.technology/portrait/small/146705-1441799177.jpg?lm=1,N/A,15.05.1990,Guadalajara,Chapulineros de Oaxaca
73,Jesús Godínez,José de Jesús Godínez Navarro,59,6,1,2.837,N/A,Godínez,Unknown,5,0,Deportivo Guadalajara,Attack - Centre-Forward,"1,83 m",Mexico,mx,https://www.transfermarkt.us/jesus-godinez/profil/spieler/401351,https://img.a.transfermarkt.technology/portrait/small/401351-1582819820.jpg?lm=1,N/A,20.01.1997,Guadalajara,Without Club
74,Alberto Coyote,Héctor Alberto Coyote Tapia,186,6,4,16.404,N/A,Coyote,Unknown,36,2,Deportivo Guadalajara,Midfield - Defensive Midfield,"1,72 m",Mexico,mx,https://www.transfermarkt.us/alberto-coyote/profil/spieler/207675,https://img.a.transfermarkt.technology/portrait/small/s_207675_123_2013_12_05_1.jpg?lm=1,N/A,26.03.1967,Celaya,Retired
