rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
11,Mémé Tchité,Unknown,141,60,16,10.803,N/A,Mémé Tchité,Unknown,11,0,Standard Liège,Attack - Centre-Forward,"1,76 m",Burundi,bi,https://www.transfermarkt.us/meme-tchite/profil/spieler/18949,https://img.a.transfermarkt.technology/portrait/small/18949-1487601133.jpg?lm=1,N/A,31.01.1984,Bujumbura,Retired
12,Ali Lukunku,Maboula Ali Lukunku,150,55,12,8.783,N/A,Lukunku,Unknown,12,4,Standard Liège,Attack - Centre-Forward,,DR Congo,unknown,https://www.transfermarkt.us/ali-lukunku/profil/spieler/6881,https://img.a.transfermarkt.technology/portrait/small/6881-1461140340.jpg?lm=1,N/A,14.04.1976,Kinshasa,Retired
13,Simon Tahamata,Simon Melkianus Tahamata,175,54,2,15.437,N/A,Tahamata,Unknown,3,0,Standard Liège,Attack - Left Winger,"1,64 m",Netherlands,nl,https://www.transfermarkt.us/simon-tahamata/profil/spieler/133255,https://img.a.transfermarkt.technology/portrait/small/s_133255_123_2012_1.jpg?lm=1,N/A,26.05.1956,Vught,Retired
14,Josip Bukal,Unknown,75,50,0,6.475,N/A,Bukal,Unknown,3,0,Standard Liège,Attack - Centre-Forward,Unknown,Bosnia-Herzegovina,unknown,https://www.transfermarkt.us/josip-bukal/profil/spieler/179342,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,05.11.1945,Okešinac,---
15,Dieumerci Mbokani,Dieudonné Mbokani Bezua,120,50,16,9.706,N/A,Mbokani,Unknown,31,0,Standard Liège,Attack - Centre-Forward,"1,85 m",DR Congo,unknown,https://www.transfermarkt.us/dieumerci-mbokani/profil/spieler/44624,https://img.a.transfermarkt.technology/portrait/small/44624-1604911161.jpg?lm=1,N/A,22.11.1985,Kinshasa,Without Club
16,Erwin Kostedde,Unknown,74,50,0,6.486,N/A,Kostedde,Unknown,0,0,Standard Liège,Attack - Centre-Forward,,Germany,de,https://www.transfermarkt.us/erwin-kostedde/profil/spieler/36297,https://img.a.transfermarkt.technology/portrait/small/36297-1447425334.jpg?lm=1,N/A,21.05.1946,Münster,Retired
17,Renaud Emond,Renaud Thierry Emond,170,49,7,9.840,N/A,Emond,#9,17,0,Standard Liège,Attack - Centre-Forward,"1,85 m",Belgium,be,https://www.transfermarkt.us/renaud-emond/profil/spieler/168471,https://img.a.transfermarkt.technology/portrait/small/168471-1706265475.jpg?lm=1,N/A,05.12.1991,Virton,KAS Eupen
18,Léon Semmeling,Léon Joseph Semmeling,331,49,1,29.223,N/A,Semmeling,Unknown,5,1,Standard Liège,Attack - Right Winger,,Belgium,be,https://www.transfermarkt.us/leon-semmeling/profil/spieler/215684,https://img.a.transfermarkt.technology/portrait/small/215684-1677236180.jpg?lm=1,N/A,04.01.1940,Moelingen,---
19,Roger Henrotay,Unknown,177,47,0,14.259,N/A,Henrotay,Unknown,1,0,Standard Liège,Midfield - Attacking Midfield,"1,76 m",Belgium,be,https://www.transfermarkt.us/roger-henrotay/profil/spieler/247673,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,28.05.1949,Vivegnis,Retired
20,Ole Martin Årst,Unknown,83,46,9,5.358,N/A,Årst,Unknown,10,1,Standard Liège,Attack - Centre-Forward,"1,90 m",Norway,no,https://www.transfermarkt.us/ole-martin-arst/profil/spieler/15554,https://img.a.transfermarkt.technology/portrait/small/15554-1537882056.jpg?lm=1,N/A,19.07.1974,Bergen,Retired
21,Emile Mpenza,Eka Basunga Lokonda Mpenza,84,45,14,7.004,N/A,Mpenza,Unknown,4,0,Standard Liège,Attack - Centre-Forward,"1,77 m",Belgium,be,https://www.transfermarkt.us/emile-mpenza/profil/spieler/272,https://img.a.transfermarkt.technology/portrait/small/272-1595323260.jpg?lm=1,N/A,04.07.1978,Zellik,Retired
22,Paul-José Mpoku,Paul-José M'Poku Ebunge,224,45,36,16.023,N/A,Mpoku,#40,45,1,Standard Liège,Midfield - Attacking Midfield,"1,74 m",DR Congo,unknown,https://www.transfermarkt.us/paul-jose-mpoku/profil/spieler/73846,https://img.a.transfermarkt.technology/portrait/small/73846-1626951703.jpg?lm=1,N/A,19.04.1992,Kinshasa,UTA Arad
23,Axel Witsel,Axel Laurent Angel Lambert Witsel,194,45,18,16.271,N/A,Witsel,#20,21,3,Standard Liège,Defender - Centre-Back,"1,86 m",Belgium,be,https://www.transfermarkt.us/axel-witsel/profil/spieler/35047,https://img.a.transfermarkt.technology/portrait/small/35047-1665067807.jpg?lm=1,N/A,12.01.1989,Liège,Atlético de Madrid
24,Ralf Edström,Unknown,84,44,0,6.970,N/A,Edström,Unknown,2,0,Standard Liège,Attack - Centre-Forward,"1,91 m",Sweden,se,https://www.transfermarkt.us/ralf-edstrom/profil/spieler/134941,https://img.a.transfermarkt.technology/portrait/small/s_134941_123_2012_1.jpg?lm=1,N/A,07.10.1952,Degerfors,Retired
25,Michy Batshuayi,Michy Batshuayi-Atunga,120,44,11,7.571,N/A,Batshuayi,#30,10,2,Standard Liège,Attack - Centre-Forward,"1,85 m",Belgium,be,https://www.transfermarkt.us/michy-batshuayi/profil/spieler/179184,https://img.a.transfermarkt.technology/portrait/small/179184-1738614857.jpg?lm=1,N/A,02.10.1993,Brussel,Eintracht Frankfurt
26,Mehdi Carcela-González,المهدي كارسيلا-غونزاليس,317,43,58,20.743,N/A,Carcela-González,Unknown,35,5,Standard Liège,Attack - Right Winger,"1,79 m",Morocco,ma,https://www.transfermarkt.us/mehdi-carcela-gonzalez/profil/spieler/42714,https://img.a.transfermarkt.technology/portrait/small/42714-1611861780.jpg?lm=1,N/A,01.07.1989,Liège,Retired
27,Jos Daerden,Jozef Winandus Daerden,156,38,0,13.552,N/A,Daerden,Unknown,6,0,Standard Liège,Midfield,Unknown,Belgium,be,https://www.transfermarkt.us/jos-daerden/profil/spieler/232878,https://img.a.transfermarkt.technology/portrait/small/232878-1636206362.jpg?lm=1,N/A,26.11.1954,s´Herenelderen,Retired
28,Imoh Ezekiel,Unknown,104,38,22,7.227,N/A,Ezekiel,#10,12,1,Standard Liège,Attack - Centre-Forward,"1,78 m",Nigeria,ng,https://www.transfermarkt.us/imoh-ezekiel/profil/spieler/216463,https://img.a.transfermarkt.technology/portrait/small/216463-1721719951.png?lm=1,N/A,24.10.1993,Lagos,Lalitpur City FC
29,Eddy Voordeckers,Unknown,92,37,0,6.755,N/A,Voordeckers,Unknown,0,0,Standard Liège,Attack - Left Winger,"1,69 m",Belgium,be,https://www.transfermarkt.us/eddy-voordeckers/profil/spieler/145776,https://img.a.transfermarkt.technology/portrait/small/145776-1718296220.jpg?lm=1,N/A,04.02.1960,Geel,Retired
30,István Sztáni,Unknown,87,37,0,7.810,N/A,Sztáni,Unknown,0,0,Standard Liège,Attack - Second Striker,,Germany,de,https://www.transfermarkt.us/istvan-sztani/profil/spieler/99726,https://img.a.transfermarkt.technology/portrait/small/99726-1681467453.jpg?lm=1,N/A,19.03.1937,Ózd,Retired
31,Louis Pilot,Unknown,270,35,0,24.162,N/A,Pilot,Unknown,3,1,Standard Liège,Midfield - Defensive Midfield,Unknown,Luxembourg,lu,https://www.transfermarkt.us/louis-pilot/profil/spieler/181147,https://img.a.transfermarkt.technology/portrait/small/181147-1720616268.jpg?lm=1,N/A,11.11.1940,Esch/Alzette,---
32,Guy Hellers,Unknown,481,34,5,41.410,N/A,Hellers,Unknown,56,4,Standard Liège,Midfield - Defensive Midfield,,Luxembourg,lu,https://www.transfermarkt.us/guy-hellers/profil/spieler/133417,https://img.a.transfermarkt.technology/portrait/small/133417-1546424024.jpg?lm=1,N/A,10.10.1964,Luxemburg,Retired
33,Milan Galic,Милан Галић,87,34,0,7.413,N/A,Galic,Unknown,0,0,Standard Liège,Attack - Centre-Forward,"1,73 m",Serbia,rs,https://www.transfermarkt.us/milan-galic/profil/spieler/215716,https://img.a.transfermarkt.technology/portrait/small/215716-1467359865.jpg?lm=1,N/A,08.03.1938,Temerin,---
34,Alain Bettagno,Unknown,145,33,0,10.170,N/A,Bettagno,Unknown,8,0,Standard Liège,Midfield - Right Midfield,,Belgium,be,https://www.transfermarkt.us/alain-bettagno/profil/spieler/142562,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,09.11.1968,Lüttich,Retired
35,Philippe Garot,Unknown,244,33,1,21.580,N/A,Garot,Unknown,18,0,Standard Liège,Defender - Sweeper,,Belgium,be,https://www.transfermarkt.us/philippe-garot/profil/spieler/294397,https://img.a.transfermarkt.technology/portrait/small/294397-1718296485.jpg?lm=1,N/A,30.11.1948,Verviers,---
36,Ivica Mornar,Unknown,83,33,13,6.454,N/A,Mornar,Unknown,18,1,Standard Liège,Attack - Centre-Forward,,Croatia,hr,https://www.transfermarkt.us/ivica-mornar/profil/spieler/9615,https://img.a.transfermarkt.technology/portrait/small/9615-1510572052.jpg?lm=1,N/A,12.01.1974,Split,Retired
37,Orlando Sá,Orlando Carlos Braga de Sá,88,32,4,5.310,N/A,Sá,Unknown,14,1,Standard Liège,Attack - Centre-Forward,"1,88 m",Portugal,pt,https://www.transfermarkt.us/orlando-sa/profil/spieler/64535,https://img.a.transfermarkt.technology/portrait/small/64535-1519831198.jpg?lm=1,N/A,26.05.1988,Barcelos,Retired
38,Harald Nickel,Unknown,44,32,0,3.980,N/A,Nickel,Unknown,3,0,Standard Liège,Attack - Centre-Forward,Unknown,Germany,de,https://www.transfermarkt.us/harald-nickel/profil/spieler/97310,https://img.a.transfermarkt.technology/portrait/small/97310-1444834028.jpg?lm=1,N/A,21.07.1953,Espelkamp,---
39,Selim Amallah,Unknown,97,31,11,7.138,N/A,Amallah,#21,26,0,Standard Liège,Midfield - Attacking Midfield,"1,85 m",Morocco,ma,https://www.transfermarkt.us/selim-amallah/profil/spieler/377219,https://img.a.transfermarkt.technology/portrait/small/377219-1616872969.jpg?lm=1,N/A,15.11.1996,Hautrage,Real Valladolid CF
40,Henk Vos,Hendricus Johannes Petrus Vos,95,31,0,7.925,N/A,Vos,Unknown,14,2,Standard Liège,Attack - Centre-Forward,"1,86 m",Netherlands,nl,https://www.transfermarkt.us/henk-vos/profil/spieler/4670,https://img.a.transfermarkt.technology/portrait/small/s_4670_123_2013_09_17_1.jpg?lm=1,N/A,05.06.1968,Wouw,Retired
41,Geoffrey Mujangi Bia,Unknown,117,30,29,7.394,N/A,Mujangi Bia,#63,11,0,Standard Liège,Attack - Right Winger,"1,80 m",Belgium,be,https://www.transfermarkt.us/geoffrey-mujangi-bia/profil/spieler/45455,https://img.a.transfermarkt.technology/portrait/small/s_45455_3057_2012_1.jpg?lm=1,N/A,12.08.1989,Kinshasa,FC Ganshoren
42,Eric Gerets,Eric Maria Lambertus Gerets,410,30,0,36.305,N/A,Gerets,Unknown,24,0,Standard Liège,Defender - Right-Back,,Belgium,be,https://www.transfermarkt.us/eric-gerets/profil/spieler/118155,https://img.a.transfermarkt.technology/portrait/small/118155-1586180488.jpg?lm=1,N/A,18.05.1954,Rekem,Retired
43,Srebrenko Repcic,Srebrenko Repčić,121,29,0,10.060,N/A,Repcic,Unknown,8,0,Standard Liège,Midfield - Attacking Midfield,"1,79 m",Bosnia-Herzegovina,unknown,https://www.transfermarkt.us/srebrenko-repcic/profil/spieler/298561,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,01.12.1954,Bosanski Šamac,Retired
44,Patrick Asselman,Patrick Karel Asselman,107,27,0,7.870,N/A,Asselman,Unknown,21,2,Standard Liège,Midfield - Attacking Midfield,"1,81 m",Belgium,be,https://www.transfermarkt.us/patrick-asselman/profil/spieler/186569,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,30.10.1968,Unknown,Retired
45,Helmut Graf,Unknown,221,26,0,18.306,N/A,Graf,Unknown,5,2,Standard Liège,Midfield,Unknown,Germany,de,https://www.transfermarkt.us/helmut-graf/profil/spieler/188957,https://img.a.transfermarkt.technology/portrait/small/188957-1667750580.jpg?lm=1,N/A,11.02.1946,Unknown,Retired
46,Gerard Plessers,Unknown,264,26,1,21.000,N/A,Plessers,Unknown,27,1,Standard Liège,Defender - Centre-Back,,Belgium,be,https://www.transfermarkt.us/gerard-plessers/profil/spieler/85573,https://img.a.transfermarkt.technology/portrait/small/85573-1584030948.jpg?lm=1,N/A,30.03.1959,Overpelt,Retired
47,Ronny Rosenthal,רוני רוזנטל‎,53,25,0,4.625,N/A,Rosenthal,Unknown,3,1,Standard Liège,Attack - Left Winger,"1,80 m",Israel,il,https://www.transfermarkt.us/ronny-rosenthal/profil/spieler/141047,https://img.a.transfermarkt.technology/portrait/small/141047-1633989115.jpg?lm=1,N/A,04.10.1963,Haifa,Retired
48,Wilfried Van Moer,Unknown,191,25,1,16.546,N/A,Van Moer,Unknown,4,0,Standard Liège,Midfield - Central Midfield,,Belgium,be,https://www.transfermarkt.us/wilfried-van-moer/profil/spieler/130986,https://img.a.transfermarkt.technology/portrait/small/130986-1629879392.jpg?lm=1,N/A,01.03.1945,Beveren,---
49,Horst Hrubesch,Unknown,54,24,0,4.705,N/A,Hrubesch,Unknown,4,1,Standard Liège,Attack - Centre-Forward,"1,88 m",Germany,de,https://www.transfermarkt.us/horst-hrubesch/profil/spieler/85456,https://img.a.transfermarkt.technology/portrait/small/85456-1457430219.jpg?lm=1,N/A,17.04.1951,Hamm (Westf.),Retired
50,Luís Norton de Matos,Luís Maria Cabral Norton de Matos,95,24,0,6.337,N/A,Norton de Matos,Unknown,2,0,Standard Liège,Attack,Unknown,Portugal,pt,https://www.transfermarkt.us/luis-norton-de-matos/profil/spieler/135614,https://img.a.transfermarkt.technology/portrait/small/135614-1718296547.jpg?lm=1,N/A,14.12.1953,Lisboa,Retired
51,Henri Depireux,Unknown,79,24,0,6.612,N/A,Depireux,Unknown,0,0,Standard Liège,Midfield,Unknown,Belgium,be,https://www.transfermarkt.us/henri-depireux/profil/spieler/256375,https://img.a.transfermarkt.technology/portrait/small/256375-1681912765.jpg?lm=1,N/A,01.02.1944,Liège,---
52,Shalom Tikva,שלום תקווה,62,23,0,4.494,N/A,Tikva,Unknown,3,0,Standard Liège,Midfield - Attacking Midfield,Unknown,Israel,il,https://www.transfermarkt.us/shalom-tikva/profil/spieler/179354,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,08.05.1965,Netanya,Retired
53,Miklos Molnar,Miklos Jon Molnar,47,23,0,3.361,N/A,Molnar,Unknown,2,0,Standard Liège,Attack - Centre-Forward,,Denmark,dk,https://www.transfermarkt.us/miklos-molnar/profil/spieler/102759,https://img.a.transfermarkt.technology/portrait/small/102759-1635493440.jpg?lm=1,N/A,10.04.1970,Kopenhagen,Retired
54,André Cruz,André Alves da Cruz,138,23,0,11.846,N/A,Cruz,Unknown,18,2,Standard Liège,Defender - Centre-Back,"1,82 m",Brazil,br,https://www.transfermarkt.us/andre-cruz/profil/spieler/17558,https://img.a.transfermarkt.technology/portrait/small/s_17558_123_2012_12_03_1.jpg?lm=1,N/A,20.09.1968,Piracicaba,Retired
55,Edmílson Junior,ادميلسون جونيور,91,23,13,6.834,N/A,Edmílson Junior,#8,8,1,Standard Liège,Attack - Left Winger,"1,80 m",Qatar,qa,https://www.transfermarkt.us/edmilson-junior/profil/spieler/237846,https://img.a.transfermarkt.technology/portrait/small/237846-1737911253.jpg?lm=1,N/A,19.08.1994,Liège,Al-Duhail SC
56,Sambégou Bangoura,Unknown,60,23,4,4.174,N/A,Bangoura,Unknown,6,0,Standard Liège,Attack - Centre-Forward,"1,82 m",Guinea,gn,https://www.transfermarkt.us/sambegou-bangoura/profil/spieler/13437,https://img.a.transfermarkt.technology/portrait/small/13437-1616168675.jpg?lm=1,N/A,03.04.1982,Conakry,Retired
57,Sérgio Conceição,Sérgio Paulo Marceneiro Conceição,90,22,20,7.592,N/A,Conceição,Unknown,25,2,Standard Liège,Attack - Right Winger,"1,76 m",Portugal,pt,https://www.transfermarkt.us/sergio-conceicao/profil/spieler/7912,https://img.a.transfermarkt.technology/portrait/small/7912-1418904926.jpg?lm=1,N/A,15.11.1974,Coimbra,Retired
58,Dzemaludin Musovic,Džemaludin Mušović,62,22,1,5.247,N/A,Musovic,Unknown,1,0,Standard Liège,Attack - Centre-Forward,Unknown,Bosnia-Herzegovina,unknown,https://www.transfermarkt.us/dzemaludin-musovic/profil/spieler/297061,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,30.10.1944,Sarajevo,Retired
59,Willy Wellens,Willy René Josephina Wellens,98,22,0,7.458,N/A,Wellens,Unknown,2,0,Standard Liège,Attack - Centre-Forward,Unknown,Belgium,be,https://www.transfermarkt.us/willy-wellens/profil/spieler/215622,https://img.a.transfermarkt.technology/portrait/small/215622-1634033219.jpg?lm=1,N/A,29.03.1954,Diest,Retired
60,Aurelio Vidmar,Unknown,33,22,0,2.907,N/A,Vidmar,Unknown,7,0,Standard Liège,Attack - Centre-Forward,"1,80 m",Australia,au,https://www.transfermarkt.us/aurelio-vidmar/profil/spieler/129623,https://img.a.transfermarkt.technology/portrait/small/129623-1609841812.jpg?lm=1,N/A,03.02.1967,Adelaide,Retired
61,Jelle Van Damme,Jelle François Maria Van Damme,205,22,26,17.657,N/A,Van Damme,Unknown,55,2,Standard Liège,Defender - Centre-Back,,Belgium,be,https://www.transfermarkt.us/jelle-van-damme/profil/spieler/4323,https://img.a.transfermarkt.technology/portrait/small/4323-1587382665.jpg?lm=1,N/A,10.10.1983,Lokeren,Retired
62,Maxime Lestienne,Maxime Kristof Lestienne,115,22,13,6.641,N/A,Lestienne,#17,11,0,Standard Liège,Attack - Right Winger,"1,76 m",Belgium,be,https://www.transfermarkt.us/maxime-lestienne/profil/spieler/96454,https://img.a.transfermarkt.technology/portrait/small/96454-1714769848.jpg?lm=1,N/A,17.06.1992,Mouscron,Lion City Sailors
63,Benny Wendt,Unknown,66,22,3,5.239,N/A,Wendt,Unknown,5,0,Standard Liège,Attack - Centre-Forward,,Sweden,se,https://www.transfermarkt.us/benny-wendt/profil/spieler/96215,https://img.a.transfermarkt.technology/portrait/small/96215-1491837545.jpg?lm=1,N/A,04.11.1950,Norrköping,Retired
64,Andre Gorez,Unknown,127,21,1,9.699,N/A,Gorez,Unknown,0,0,Standard Liège,Attack,Unknown,Belgium,be,https://www.transfermarkt.us/andre-gorez/profil/spieler/479864,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,29.11.1948,Unknown,Retired
65,Almami Moreira,Almami Samori da Silva Moreira,128,21,14,9.537,N/A,Moreira,Unknown,7,0,Standard Liège,Midfield - Attacking Midfield,,Guinea-Bissau,gw,https://www.transfermarkt.us/almami-moreira/profil/spieler/13449,https://img.a.transfermarkt.technology/portrait/small/13449-1571839461.jpg?lm=1,N/A,16.06.1978,Bissau,Retired
66,Mbo Mpenza,Mbo Jérôme Mpenza,68,21,7,5.192,N/A,Mpenza,Unknown,1,1,Standard Liège,Attack - Centre-Forward,"1,75 m",Belgium,be,https://www.transfermarkt.us/mbo-mpenza/profil/spieler/9882,https://img.a.transfermarkt.technology/portrait/small/9882-1414137794.jpg?lm=1,N/A,04.12.1976,Kinshasa,Retired
67,Marcel Paeschen,Unknown,91,20,0,8.134,N/A,Paeschen,Unknown,1,0,Standard Liège,Attack,"1,69 m",Belgium,be,https://www.transfermarkt.us/marcel-paeschen/profil/spieler/293876,https://img.a.transfermarkt.technology/portrait/small/293876-1683297489.jpg?lm=1,N/A,30.04.1937,Ougrée,---
68,Heinz Gründel,Unknown,123,20,0,10.654,N/A,Gründel,Unknown,10,0,Standard Liège,Attack - Centre-Forward,,Germany,de,https://www.transfermarkt.us/heinz-grundel/profil/spieler/85590,https://img.a.transfermarkt.technology/portrait/small/85590-1740483775.jpg?lm=1,N/A,13.02.1957,Berlin,Retired
69,Jonathan Walasiak,Unknown,135,20,24,7.515,N/A,Walasiak,Unknown,16,0,Standard Liège,Attack - Right Winger,"1,78 m",Belgium,be,https://www.transfermarkt.us/jonathan-walasiak/profil/spieler/13497,https://img.a.transfermarkt.technology/portrait/small/13497-1537882123.jpg?lm=1,N/A,23.10.1982,Mons,Retired
70,Benoît Thans,Unknown,101,20,0,8.607,N/A,Thans,Unknown,12,0,Standard Liège,Midfield - Attacking Midfield,"1,84 m",Belgium,be,https://www.transfermarkt.us/benoit-thans/profil/spieler/137387,https://img.a.transfermarkt.technology/portrait/small/137387-1537885465.jpg?lm=1,N/A,20.08.1964,Liège,Retired
71,Dimitri M'Buyu,Unknown,35,20,0,2.988,N/A,M'Buyu,Unknown,0,0,Standard Liège,Attack,"1,78 m",Belgium,be,https://www.transfermarkt.us/dimitri-mbuyu/profil/spieler/144260,https://img.a.transfermarkt.technology/portrait/small/144260-1636192802.jpg?lm=1,N/A,31.10.1964,Antwerpen,Retired
72,Ludovit Cvetler,Ľudovít Cvetler,81,20,0,6.537,N/A,Cvetler,Unknown,0,0,Standard Liège,Attack,"1,71 m",Slovakia,sk,https://www.transfermarkt.us/ludovit-cvetler/profil/spieler/251204,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,17.09.1938,Bernolákovo,Retired
73,Dimitri De Condé,Unknown,145,19,2,10.796,N/A,De Condé,Unknown,12,0,Standard Liège,Midfield - Central Midfield,"1,75 m",Belgium,be,https://www.transfermarkt.us/dimitri-de-conde/profil/spieler/13011,https://img.a.transfermarkt.technology/portrait/small/13011-1617173996.jpg?lm=1,N/A,07.01.1975,Hasselt,Retired
74,Milan Rapaic,Milan Rapaić,72,19,5,5.416,N/A,Rapaic,Unknown,11,0,Standard Liège,Midfield - Left Midfield,"1,83 m",Croatia,hr,https://www.transfermarkt.us/milan-rapaic/profil/spieler/12567,https://img.a.transfermarkt.technology/portrait/small/s_12567_123_2012_1.jpg?lm=1,N/A,16.08.1973,Nova Gradiška,Retired
75,Răzvan Marin,Răzvan Gabriel Marin,104,18,22,7.992,N/A,Marin,#18,16,0,Standard Liège,Midfield - Defensive Midfield,"1,78 m",Romania,ro,https://www.transfermarkt.us/razvan-marin/profil/spieler/295183,https://img.a.transfermarkt.technology/portrait/small/295183-1719665338.jpg?lm=1,N/A,23.05.1996,Bucharest,Cagliari Calcio
76,Arie Haan,Arend Haan,81,18,1,7.216,N/A,Haan,Unknown,5,0,Standard Liège,Midfield - Defensive Midfield,"1,83 m",Netherlands,nl,https://www.transfermarkt.us/arie-haan/profil/spieler/133921,https://img.a.transfermarkt.technology/portrait/small/s_133921_123_2012_1.jpg?lm=1,N/A,16.11.1948,Finsterwolde,Retired
77,Nicolas Dewalque,Unknown,336,18,0,29.856,N/A,Dewalque,Unknown,4,0,Standard Liège,Defender - Centre-Back,"1,83 m",Belgium,be,https://www.transfermarkt.us/nicolas-dewalque/profil/spieler/233182,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,20.09.1945,Riemst,Retired
78,Cyriac,Unknown,66,18,11,4.260,N/A,Cyriac,Unknown,6,0,Standard Liège,Attack - Left Winger,"1,73 m",Cote d'Ivoire,unknown,https://www.transfermarkt.us/cyriac/profil/spieler/77449,https://img.a.transfermarkt.technology/portrait/small/77449-1504018025.jpg?lm=1,N/A,15.08.1990,Daloa,Retired
79,Bernd Thijs,Unknown,124,17,3,8.100,N/A,Thijs,Unknown,13,0,Standard Liège,Midfield - Defensive Midfield,"1,86 m",Belgium,be,https://www.transfermarkt.us/bernd-thijs/profil/spieler/13368,https://img.a.transfermarkt.technology/portrait/small/s_13368_157_2013_10_01_1.jpg?lm=1,N/A,28.06.1978,Hasselt,Retired
80,Karel Geraerts,Unknown,113,17,11,9.453,N/A,Geraerts,Unknown,9,0,Standard Liège,Midfield - Central Midfield,"1,86 m",Belgium,be,https://www.transfermarkt.us/karel-geraerts/profil/spieler/9643,https://img.a.transfermarkt.technology/portrait/small/9643-1537870495.jpg?lm=1,N/A,05.01.1982,Genk,Retired
